isoform_id	gene	type	primary_module	module_score	max_score
transcript41573.chr17.nic	SUPT6H	nic	8	0.537105917930603	0.5964109
MAGED4-206	MAGED4	known	2	0.2831126749515533	0.35854468
PLSCR3-211	PLSCR3	known	11	0.2144193053245544	0.45391774
PHACTR1-205	PHACTR1	known	44	0.1719797998666763	0.30196792
DNASE1L1-204	DNASE1L1	known	25	0.4934254884719848	0.5194351
UBE2D3-203	UBE2D3	known	29	0.4638302326202392	0.7114054
ZYX-201	ZYX	known	41	0.2702753841876983	0.4029014
LMBR1-211	LMBR1	known	11	0.2545062005519867	0.40075046
ACAD9-201	ACAD9	known	16	0.4080991148948669	0.5621213
ANKRD11-201	ANKRD11	known	2	0.2395128756761551	0.32401875
CCDC148-201	CCDC148	known	44	0.2482450157403946	0.37700468
DYNLT3-201	DYNLT3	known	44	0.3377488255500793	0.44465715
KIDINS220-235	KIDINS220	known	31	0.2505609691143036	0.3512857
KXD1-203	KXD1	known	44	0.2384735941886901	0.34868342
transcript32069.chr19.nnic	ZNF333	nnic	3	0.1756483316421508	0.30611444
METTL16-205	METTL16	known	9	0.4464924335479736	0.61532676
LIMS2-204	LIMS2	known	2	0.2296151667833328	0.33088854
COPS4-206	COPS4	known	25	0.5329341292381287	0.59022534
VDAC1-202	VDAC1	known	11	0.3820825815200805	0.5933273
CTNNA1-201	CTNNA1	known	35	0.4472763240337372	0.5686523
LIMA1-203	LIMA1	known	41	0.4099475741386413	0.5055908
ENDOV-204	ENDOV	known	9	0.4836389124393463	0.56339926
GATD3-201	GATD3	known	15	0.304998904466629	0.44008026
transcript53399.chr7.nnic	SUGCT	nnic	16	0.3718046545982361	0.5840862
NFE2L2-216	NFE2L2	known	18	0.4991703033447265	0.58996713
RHPN2-201	RHPN2	known	43	0.2463519275188446	0.33390495
LARS1-217	LARS1	known	6	0.5641053915023804	0.7025782
BLTP1-224	BLTP1	known	43	0.3004292249679565	0.46337724
CSNK1D-202	CSNK1D	known	44	0.3452482521533966	0.55312794
transcript26749.chr2.nic	DNAJC27	nic	42	0.1960183680057525	0.3692647
RAB8A-205	RAB8A	known	25	0.3784070909023285	0.61539704
TUT1-202	TUT1	known	9	0.3592270314693451	0.51551306
ADGRV1-232	ADGRV1	known	12	0.2847527265548706	0.40888983
GAD1-214	GAD1	known	16	0.3455875515937805	0.51318187
ANKZF1-210	ANKZF1	known	1	0.257469117641449	0.3872097
POMT1-204	POMT1	known	20	0.395033448934555	0.45967478
ZNF407-204	ZNF407	known	2	0.2776335477828979	0.4556554
CHMP2B-208	CHMP2B	known	43	0.3158943653106689	0.46927637
FSD1-201	FSD1	known	44	0.2502154409885406	0.37736005
CCDC82-224	CCDC82	known	1	0.2571626305580139	0.3625249
RPL5-209	RPL5	known	6	0.5256142020225525	0.6592034
HK1-223	HK1	known	15	0.6308685541152954	0.78153765
GPAM-202	GPAM	known	17	0.5087907314300537	0.6654335
GTPBP3-222	GTPBP3	known	9	0.3856165111064911	0.45214662
GABRA4-205	GABRA4	known	11	0.3792405128479004	0.7411792
CSE1L-203	CSE1L	known	2	0.1849552541971206	0.3195681
ASAH1-209	ASAH1	known	25	0.5407061576843262	0.5591786
KSR1-219	KSR1	known	31	0.342272400856018	0.5246939
MAPK9-201	MAPK9	known	31	0.3502437770366668	0.7069475
TRAPPC10-207	TRAPPC10	known	43	0.2317978292703628	0.31431103
NDUFB9-207	NDUFB9	known	6	0.3885693252086639	0.6394284
NRP2-204	NRP2	known	36	0.4678106904029846	0.6216255
ACBD5-229	ACBD5	known	16	0.3148594200611114	0.4063775
transcript212348.chr3.nic	HSPBAP1	nic	2	0.2619742751121521	0.39220238
HDAC6-259	HDAC6	known	27	0.3299799859523773	0.40395564
NELL1-211	NELL1	known	40	0.2126701325178146	0.30222592
transcript41781.chr20.nnic	NCOA6	nnic	2	0.2214361578226089	0.43297285
NUDCD2-201	NUDCD2	known	18	0.1257430613040924	0.31099507
GFAP-225	GFAP	known	44	0.1962814331054687	0.39424986
transcript50209.chr6.nnic	FGD2	nnic	42	0.3559442460536957	0.4959553
PALS1-201	PALS1	known	13	0.2234911918640136	0.36855897
HLA-DOA-201	HLA-DOA	known	24	0.3536951541900635	0.57166576
PARD3-212	PARD3	known	35	0.3919891119003296	0.50752866
transcript179752.chr1.nic	SYT6	nic	13	0.38274946808815	0.59021777
TPD52L1-201	TPD52L1	known	31	0.3943277597427368	0.5316737
PUM2-207	PUM2	known	8	0.2806511223316192	0.47481942
SGPL1-208	SGPL1	known	16	0.3303072452545166	0.54526585
transcript170264.chr3.nnic	GTPBP8	nnic	6	0.3931465148925781	0.4498754
WSCD1-207	WSCD1	known	20	0.4016377031803131	0.42417803
VPS8-201	VPS8	known	43	0.2941116392612457	0.50436586
CYB5R3-209	CYB5R3	known	16	0.3201134502887726	0.4474163
ADGRL2-212	ADGRL2	known	13	0.3025070130825043	0.42511258
KIF22-230	KIF22	known	44	0.402030885219574	0.5939112
RCBTB2-201	RCBTB2	known	29	0.1597057580947876	0.35001546
transcript245277.chr1.nnic	ISG20L2	nnic	1	0.2097412943840026	0.32084343
CTSB-256	CTSB	known	19	0.288346916437149	0.40933952
ABCB7-214	ABCB7	known	11	0.2630743086338043	0.4622491
BMP8B-201	BMP8B	known	38	0.2615726590156555	0.40726638
transcript48686.chr6.nnic	MAPK14	nnic	31	0.2982083857059479	0.6759809
SERINC5-202	SERINC5	known	11	0.3344671130180359	0.50938296
SQSTM1-202	SQSTM1	known	29	0.3787800669670105	0.46734086
SRSF7-206	SRSF7	known	8	0.4720076620578766	0.5854375
PRKRA-223	PRKRA	known	23	0.218057706952095	0.36518747
TECR-207	TECR	known	15	0.3965174257755279	0.5281782
RXRB-202	RXRB	known	2	0.3543704450130462	0.6700631
ZNF577-218	ZNF577	known	2	0.1570630371570587	0.44731742
KCNH4-202	KCNH4	known	11	0.3990589082241058	0.7230336
NCKAP1-210	NCKAP1	known	41	0.5080928206443787	0.6459224
transcript332879.chr2.nnic	TTC30A	nnic	5	0.2679018080234527	0.36523312
SAT2-202	SAT2	known	15	0.2309295535087585	0.33253282
ZNF532-222	ZNF532	known	2	0.2755090296268463	0.4718136
RALGPS1-205	RALGPS1	known	42	0.3494434654712677	0.50448847
PHF20L1-204	PHF20L1	known	2	0.2659607529640198	0.41187924
RBMS2-201	RBMS2	known	8	0.3126337230205536	0.35376397
BAP1-201	BAP1	known	29	0.3857565224170685	0.56472087
MED17-217	MED17	known	44	0.2573390305042267	0.33878908
transcript166822.chr10.nic	IDE	nic	19	0.2352595329284668	0.3082046
H2BC21-201	H2BC21	known	3	0.3133140504360199	0.5813791
PEAK1-205	PEAK1	known	42	0.2663512825965881	0.32168978
STXBP3-205	STXBP3	known	41	0.2679490149021148	0.34132403
PDPK1-217	PDPK1	known	31	0.1789078414440155	0.35469145
RAPGEF6-216	RAPGEF6	known	42	0.430931806564331	0.54445297
SULT1A4-201	SULT1A4	known	15	0.4359166026115417	0.6084255
LAMP1-201	LAMP1	known	25	0.6732030510902405	0.70908105
GAS8-219	GAS8	known	44	0.3071229457855224	0.41949302
CYP4F11-203	CYP4F11	known	16	0.3753692805767059	0.56923115
ZNF614-201	ZNF614	known	2	0.174062117934227	0.55021465
TINF2-217	TINF2	known	6	0.2820670306682586	0.31048757
WDR45-214	WDR45	known	22	0.3644496500492096	0.6391843
SPRY2-201	SPRY2	known	31	0.5074877142906189	0.695363
TMEM186-201	TMEM186	known	6	0.253813773393631	0.4799203
CSPP1-266	CSPP1	known	44	0.2045266330242157	0.30761054
POLR3F-213	POLR3F	known	29	0.2184410989284515	0.3329588
CNTN2-217	CNTN2	known	35	0.3339540064334869	0.60139215
EGF-201	EGF	known	31	0.4587802290916443	0.6262625
UFL1-201	UFL1	known	29	0.3404080867767334	0.403922
GOLM2-202	GOLM2	known	20	0.3443632125854492	0.36720687
CENPN-202	CENPN	known	1	0.2632569074630737	0.3898594
LAMA4-219	LAMA4	known	35	0.3453435897827148	0.55486405
POMGNT1-221	POMGNT1	known	20	0.4731188714504242	0.5233206
CHD4-249	CHD4	known	2	0.3038122355937958	0.4101778
HM13-229	HM13	known	19	0.4217736721038818	0.4313658
PIGO-216	PIGO	known	20	0.399442583322525	0.47457784
TAF3-208	TAF3	known	2	0.2959866523742676	0.41570053
RPTOR-209	RPTOR	known	22	0.2741475999355316	0.34428215
BCLAF1-223	BCLAF1	known	8	0.292652279138565	0.35264993
TRIM68-203	TRIM68	known	23	0.2586404681205749	0.44187793
HSPA9-220	HSPA9	known	25	0.4556674361228943	0.49203047
IQSEC1-209	IQSEC1	known	42	0.3909481167793274	0.5781573
METAP2-201	METAP2	known	8	0.3214658796787262	0.4338134
GOLGA7-208	GOLGA7	known	25	0.388919323682785	0.40648255
SEPTIN5-201	SEPTIN5	known	44	0.4291648268699646	0.68299973
ALDH1B1-201	ALDH1B1	known	16	0.3628144860267639	0.5864467
ACOX1-204	ACOX1	known	16	0.4333446621894836	0.6167494
transcript157301.chr11.nnic	TRPC6	nnic	3	0.1965966671705246	0.33232895
MDP1-201	MDP1	known	9	0.240019604563713	0.43462506
TNFSF13-203	TNFSF13	known	23	0.3972639143466949	0.5237057
transcript65053.chr7.nic	IKZF1	nic	2	0.2433964163064956	0.53725904
CEP104-219	CEP104	known	44	0.2630138993263244	0.5168651
WDR73-201	WDR73	known	10	0.2115561068058014	0.3449039
PUF60-206	PUF60	known	8	0.5887839794158936	0.6460718
RNF180-202	RNF180	known	29	0.3085838556289673	0.5501006
EIF2B2-201	EIF2B2	known	9	0.2293795794248581	0.33725512
NBEAL1-204	NBEAL1	known	5	0.6706252694129944	0.75940466
RPE-208	RPE	known	15	0.3546708226203918	0.571828
RABL2A-206	RABL2A	known	44	0.2775796353816986	0.44470406
transcript55283.chr6.nnic	MOCS1	nnic	9	0.2981221973896026	0.37962505
POLD2-222	POLD2	known	1	0.3268271088600158	0.5264012
RICTOR-211	RICTOR	known	42	0.3116953372955322	0.41933876
HMGN3-202	HMGN3	known	2	0.1822586208581924	0.34811193
MIA2-206	MIA2	known	43	0.2283447086811065	0.40727195
MYBPH-201	MYBPH	known	41	0.1606920063495636	0.39882302
COPS5-211	COPS5	known	1	0.3525869250297546	0.5115508
NUP88-216	NUP88	known	7	0.577768862247467	0.68433297
OTUD7A-201	OTUD7A	known	29	0.2656682729721069	0.38325524
DTNA-255	DTNA	known	12	0.1781872510910034	0.4346796
SMC6-201	SMC6	known	1	0.3657871782779693	0.58966416
STK38-201	STK38	known	31	0.2020094096660614	0.5817908
SNX9-223	SNX9	known	43	0.2754698693752289	0.3843448
DHRS7-202	DHRS7	known	16	0.263277143239975	0.38749057
CFAP251-202	CFAP251	known	44	0.301637053489685	0.4379638
NPHP4-201	NPHP4	known	44	0.3041948974132538	0.4341671
APC-209	APC	known	32	0.361708790063858	0.4417921
ADAM22-205	ADAM22	known	40	0.2752928733825683	0.33989987
CPSF1-212	CPSF1	known	8	0.3955024778842926	0.4983527
SMARCA4-249	SMARCA4	known	2	0.2588898241519928	0.40172893
VPS72-202	VPS72	known	2	0.2495138049125671	0.37307292
transcript311450.chr3.nic	PLAAT1	nic	27	0.22432841360569	0.30854097
GBGT1-205	GBGT1	known	20	0.3629398345947265	0.40852198
ZNF442-203	ZNF442	known	2	0.1610168665647506	0.5797883
transcript245832.chr2.nnic	CCDC93	nnic	44	0.2241566479206085	0.4133285
ZNF571-205	ZNF571	known	2	0.1817472279071808	0.5374459
KCTD21-201	KCTD21	known	29	0.2834188342094421	0.43354893
AP3M2-201	AP3M2	known	43	0.4408784806728363	0.6086522
RAB18-208	RAB18	known	25	0.2896606922149658	0.42364115
ELMO2-212	ELMO2	known	42	0.3417198359966278	0.45207047
COL4A1-201	COL4A1	known	40	0.4359644055366516	0.6827118
P4HB-244	P4HB	known	18	0.2298324406147003	0.3610331
CHST15-201	CHST15	known	20	0.5325619578361511	0.57589114
transcript149682.chr11.nnic	MRE11	nnic	25	0.2397103309631347	0.36855248
IFRD1-202	IFRD1	known	44	0.231907770037651	0.30838224
SV2B-201	SV2B	known	11	0.2883771359920501	0.4329256
BBX-203	BBX	known	2	0.2682448029518127	0.41680822
TBRG1-201	TBRG1	known	2	0.2203106135129928	0.3244317
NDUFA5-207	NDUFA5	known	15	0.5294092893600464	0.7489693
CCDC136-206	CCDC136	known	44	0.2612821757793426	0.35329068
HERPUD1-218	HERPUD1	known	18	0.3351554274559021	0.42802987
transcript3700.chr14.nic	NGDN	nic	6	0.2752937972545624	0.406816
NEK1-202	NEK1	known	4	0.3730335235595703	0.7541025
ZBTB34-201	ZBTB34	known	2	0.1701689660549163	0.40344438
MYCBP2-224	MYCBP2	known	36	0.2594591379165649	0.35402647
ACVR2B-202	ACVR2B	known	37	0.2829030156135559	0.67925584
transcript184829.chr7.nic	TNPO3	nic	25	0.2437512278556823	0.40410534
ABCC3-205	ABCC3	known	11	0.23406383395195	0.44795856
EGFL7-201	EGFL7	known	40	0.2040567845106125	0.31012148
ZBTB16-213	ZBTB16	known	2	0.2369319349527359	0.4862275
CAPRIN2-230	CAPRIN2	known	36	0.3518192172050476	0.58187395
MAZ-212	MAZ	known	2	0.1573599129915237	0.45172444
SEPTIN4-222	SEPTIN4	known	27	0.2463601231575012	0.3410453
CLPB-222	CLPB	known	6	0.2486709505319595	0.3963291
ARHGEF3-202	ARHGEF3	known	42	0.4337895512580871	0.6593323
PRDX2-204	PRDX2	known	25	0.3180713355541229	0.47420558
PLSCR4-201	PLSCR4	known	11	0.2112159729003906	0.43710342
CDK12-204	CDK12	known	8	0.3450161516666412	0.43622103
RXYLT1-212	RXYLT1	known	20	0.3208105266094208	0.41088256
CC2D1B-202	CC2D1B	known	43	0.206830084323883	0.30249467
DLG1-249	DLG1	known	13	0.4179523587226867	0.5406805
NPAS3-202	NPAS3	known	2	0.24609375	0.50488055
CELF3-201	CELF3	known	8	0.6321806311607361	0.66629666
transcript74783.chr12.nic	TAMALIN	nic	2	0.2097753137350082	0.32066932
CAST-245	CAST	known	30	0.3521998226642608	0.73375535
FER1L6-201	FER1L6	known	25	0.2329103201627731	0.432465
SLC41A3-203	SLC41A3	known	11	0.3404363393783569	0.65082085
RBM42-201	RBM42	known	8	0.3407401144504547	0.42137447
FADD-201	FADD	known	30	0.5064325928688049	0.6670467
PTBP2-211	PTBP2	known	8	0.540553629398346	0.61840665
SNX2-213	SNX2	known	43	0.2801835834980011	0.42292506
RACK1-224	RACK1	known	30	0.3214420676231384	0.3986516
PIP4K2C-203	PIP4K2C	known	17	0.7304439544677734	0.7955667
CHST9-202	CHST9	known	20	0.6055809855461121	0.65534353
PRXL2B-203	PRXL2B	known	16	0.3069311082363128	0.45589954
transcript17744.chr19.nnic	ADAMTS10	nnic	40	0.276924729347229	0.43802276
HDAC6-245	HDAC6	known	1	0.2949177026748657	0.38940057
GET1-204	GET1	known	18	0.235812559723854	0.32445005
transcript39811.chr22.nnic	RBFOX2	nnic	8	0.3397450149059295	0.4832684
AHI1-245	AHI1	known	44	0.3651034235954284	0.50202453
SRSF4-208	SRSF4	known	8	0.3132079243659973	0.3895336
ATP5F1A-211	ATP5F1A	known	6	0.2062193900346756	0.34919578
SLC38A1-210	SLC38A1	known	11	0.3515480160713196	0.5093974
FFAR1-201	FFAR1	known	14	0.3194457590579986	0.6964912
PCNT-212	PCNT	known	44	0.2881170809268951	0.4014266
IFNAR2-214	IFNAR2	known	23	0.2698566913604736	0.4602464
MED18-202	MED18	known	2	0.2219677865505218	0.3547974
DCBLD1-210	DCBLD1	known	40	0.2571406364440918	0.3132546
EVI5-210	EVI5	known	42	0.2611951828002929	0.3558545
NSD2-231	NSD2	known	2	0.3718290030956268	0.67516905
CACNA2D3-204	CACNA2D3	known	12	0.3787297010421753	0.7178752
SFI1-202	SFI1	known	44	0.368468314409256	0.5016507
MTO1-225	MTO1	known	9	0.3101020157337188	0.32727355
FGF12-214	FGF12	known	13	0.2937496304512024	0.44162974
CENPC-201	CENPC	known	1	0.4116034805774688	0.60800725
SLC1A2-235	SLC1A2	known	11	0.5806793570518494	0.8323666
RBAK-202	RBAK	known	2	0.195681095123291	0.5541857
GPC1-209	GPC1	known	40	0.3052989840507507	0.4230631
ATP6V0A1-209	ATP6V0A1	known	11	0.3869830965995788	0.5826574
XAF1-202	XAF1	known	23	0.2544113397598266	0.3966992
TINF2-208	TINF2	known	15	0.2126503139734268	0.31524348
NT5DC3-201	NT5DC3	known	9	0.2677326798439026	0.4128727
VAMP5-201	VAMP5	known	43	0.3222612142562866	0.43305606
KIF2A-204	KIF2A	known	8	0.3046362698078155	0.39060393
MYO5B-210	MYO5B	known	43	0.3176745474338531	0.43035477
TMEM67-223	TMEM67	known	11	0.3193424344062805	0.5230712
DPH1-213	DPH1	known	9	0.2671090364456177	0.34439337
DUS4L-204	DUS4L	known	15	0.2403414398431778	0.43919215
ERCC6-217	ERCC6	known	2	0.274256944656372	0.43522424
SPPL2B-209	SPPL2B	known	19	0.3136113882064819	0.41869187
ZDHHC12-205	ZDHHC12	known	43	0.2127588093280792	0.30586755
RTEL1-220	RTEL1	known	1	0.4121510684490204	0.57841873
TCF12-204	TCF12	known	2	0.2903158962726593	0.63450295
CHN2-208	CHN2	known	42	0.4388276040554046	0.7091707
KLF8-205	KLF8	known	2	0.2290135324001312	0.49315828
P2RX7-202	P2RX7	known	12	0.4435952603816986	0.60425305
MPDZ-202	MPDZ	known	13	0.1770865023136139	0.33846924
SPIN1-203	SPIN1	known	2	0.1991512030363083	0.35047528
transcript15095.chr12.nnic	ENSG00000290940	nnic	9	0.3034336268901825	0.34367073
ABCC8-218	ABCC8	known	11	0.3717658817768097	0.52376163
MAN1B1-239	MAN1B1	known	18	0.3819275498390198	0.50149417
SPATA17-201	SPATA17	known	3	0.1401463896036148	0.31185544
PPP1R37-204	PPP1R37	known	32	0.2112484872341156	0.3416054
NOL4L-203	NOL4L	known	2	0.3823580145835876	0.58349884
DHRS7-207	DHRS7	known	16	0.2378472536802292	0.34076935
NCSTN-240	NCSTN	known	25	0.3254035711288452	0.40309286
BAZ2A-201	BAZ2A	known	2	0.3280231058597564	0.49278703
DNAJC13-209	DNAJC13	known	3	0.2423944920301437	0.30529323
LIMK1-205	LIMK1	known	31	0.2156966477632522	0.6020384
P4HB-231	P4HB	known	30	0.2575539648532867	0.40155855
PSRC1-203	PSRC1	known	44	0.2360488474369049	0.37517187
C9orf85-201	C9orf85	known	6	0.3111243844032287	0.37424546
CEP78-217	CEP78	known	3	0.2104933112859726	0.30181295
AK3-202	AK3	known	15	0.4687870144844055	0.7403732
SLC25A38-209	SLC25A38	known	11	0.3298973739147186	0.51872456
CPNE1-221	CPNE1	known	19	0.2067085951566696	0.325543
TRIM2-224	TRIM2	known	29	0.2771492600440979	0.34381494
ACADM-258	ACADM	known	16	0.4181745946407318	0.5846909
BBS2-230	BBS2	known	37	0.3005242645740509	0.38541004
TMPO-201	TMPO	known	2	0.2575049102306366	0.32690614
ADARB1-204	ADARB1	known	32	0.3822738528251648	0.5213651
CD63-201	CD63	known	25	0.4952574372291565	0.5114447
FGFR2-206	FGFR2	known	17	0.6686002612113953	0.78114647
ANTXR1-210	ANTXR1	known	40	0.2312869727611541	0.3515118
NTRK2-232	NTRK2	known	13	0.3117570281028747	0.38297096
CEP162-207	CEP162	known	44	0.3497603833675384	0.4594667
CREB3L2-201	CREB3L2	known	18	0.4246283173561096	0.5209039
PTPRA-201	PTPRA	known	36	0.3286868035793304	0.72068655
ST3GAL6-202	ST3GAL6	known	20	0.7267696857452393	0.80045015
KMT2C-215	KMT2C	known	2	0.2785156667232513	0.3929321
MAP1B-201	MAP1B	known	36	0.2954522669315338	0.51107633
AP1M1-202	AP1M1	known	43	0.4535519778728485	0.62870276
LRPPRC-230	LRPPRC	known	44	0.2666832208633423	0.37576446
TRAPPC4-211	TRAPPC4	known	43	0.2494104653596878	0.33474424
DOK2-201	DOK2	known	36	0.3201325237751007	0.55252737
FTSJ1-202	FTSJ1	known	9	0.5419948101043701	0.61191726
transcript151000.chr12.nic	RFX4	nic	3	0.2966974675655365	0.46323356
DGCR8-204	DGCR8	known	6	0.3981549441814422	0.47812253
G3BP1-241	G3BP1	known	7	0.2472015917301178	0.38357788
PPIA-215	PPIA	known	8	0.2067283987998962	0.34277177
ZMAT2-201	ZMAT2	known	8	0.4103869497776031	0.5707356
LONRF2-201	LONRF2	known	29	0.3711393475532532	0.59713334
transcript141146.chr11.nnic	TMEM135	nnic	19	0.2723628282546997	0.30633146
DNAJC7-203	DNAJC7	known	5	0.3096707761287689	0.35358673
NRIP1-201	NRIP1	known	2	0.3180781006813049	0.4527627
FLACC1-208	FLACC1	known	44	0.1973252445459365	0.31243077
DGKZ-203	DGKZ	known	39	0.691643238067627	0.7311458
EDEM3-213	EDEM3	known	18	0.5162729024887085	0.66712105
transcript61079.chr17.nnic	MMP28	nnic	19	0.3627921640872955	0.45413002
SNRPN-201	SNRPN	known	8	0.4942083656787872	0.74153167
transcript217317.chr9.nic	LAMC3	nic	35	0.3877322375774383	0.5333857
ZNF317-204	ZNF317	known	2	0.1532932817935943	0.5779058
MYBPC1-201	MYBPC1	known	41	0.2842244505882263	0.71909106
transcript4925.chr20.nic	ITPA	nic	16	0.1974304616451263	0.3005817
ICAM3-201	ICAM3	known	24	0.3549736738204956	0.5222322
G3BP1-240	G3BP1	known	7	0.2281674593687057	0.34814078
AHI1-259	AHI1	known	44	0.3651034235954284	0.50202453
MACF1-255	MACF1	known	36	0.3958464562892914	0.53894913
transcript2789.chr18.nnic	EMILIN2	nnic	35	0.3211448192596435	0.4741342
MCCC2-216	MCCC2	known	15	0.4474272131919861	0.61117494
CABIN1-205	CABIN1	known	2	0.2553852200508117	0.43800512
AARS1-238	AARS1	known	6	0.3806153535842895	0.55768186
CHN2-201	CHN2	known	42	0.4085440635681152	0.5960306
ZNF460-202	ZNF460	known	2	0.1780737042427063	0.57857436
IFT46-209	IFT46	known	44	0.2686491012573242	0.3170909
CACNA1D-206	CACNA1D	known	12	0.5582556128501892	0.8529951
ERCC3-202	ERCC3	known	1	0.4359034895896911	0.5703432
AASS-226	AASS	known	15	0.2899141013622284	0.45514417
CEP350-217	CEP350	known	44	0.2279785275459289	0.3444959
IGSF3-203	IGSF3	known	35	0.2315373122692108	0.38593268
DHTKD1-201	DHTKD1	known	15	0.437437355518341	0.59043634
HMGCS1-201	HMGCS1	known	15	0.4051752388477325	0.5299635
MADD-225	MADD	known	31	0.4110961258411407	0.5788713
FAM135A-209	FAM135A	known	17	0.2455076426267624	0.3091762
WDR25-206	WDR25	known	9	0.1977803260087967	0.33288455
transcript65771.chr17.nic	CWC25	nic	8	0.3336858451366424	0.3712478
KIAA0586-214	KIAA0586	known	44	0.3071804642677307	0.4957649
PRPSAP2-212	PRPSAP2	known	15	0.372982770204544	0.46934873
TDRKH-202	TDRKH	known	3	0.3302936553955078	0.37478083
ARHGEF7-204	ARHGEF7	known	42	0.4262495934963226	0.63117707
SART1-201	SART1	known	8	0.4919329881668091	0.5735989
HECTD1-227	HECTD1	known	29	0.2898713648319244	0.4236918
PDCD2-209	PDCD2	known	30	0.3008365631103515	0.4494284
CACNA1A-218	CACNA1A	known	11	0.4185799956321716	0.85695755
SPIRE1-202	SPIRE1	known	44	0.3684992492198944	0.45649594
APBA2-213	APBA2	known	13	0.3338509202003479	0.4574687
ANXA11-202	ANXA11	known	25	0.2497595697641372	0.32496667
FBXO4-206	FBXO4	known	29	0.378240019083023	0.6409537
SENP1-210	SENP1	known	19	0.2932213544845581	0.42897505
MEIS2-219	MEIS2	known	2	0.2676724791526794	0.55133665
EGFL6-202	EGFL6	known	40	0.2282074391841888	0.32434732
KIN-201	KIN	known	8	0.3224312663078308	0.42258945
YBEY-206	YBEY	known	6	0.315761536359787	0.41165385
ARPP21-207	ARPP21	known	2	0.1847711652517318	0.3382347
NDUFS2-284	NDUFS2	known	16	0.2949148118495941	0.4577859
DOCK8-222	DOCK8	known	2	0.229524090886116	0.3224597
APBB2-211	APBB2	known	36	0.2638742625713348	0.37570772
AMY2B-205	AMY2B	known	25	0.3379319906234741	0.4799307
ESRRG-209	ESRRG	known	2	0.369591623544693	0.76537704
BRPF1-215	BRPF1	known	2	0.3812909722328186	0.6800645
RDX-219	RDX	known	41	0.4840576648712158	0.5841247
USP13-201	USP13	known	29	0.4499301314353943	0.6965476
TRRAP-202	TRRAP	known	2	0.2863002419471741	0.39439955
ZNF550-201	ZNF550	known	2	0.15886852145195	0.6429569
CDC42-218	CDC42	known	41	0.5735673904418945	0.640921
JAK3-210	JAK3	known	31	0.2490307390689849	0.6175947
transcript19524.chr19.nnic	ZNF559	nnic	2	0.162980243563652	0.63914794
MED12L-214	MED12L	known	2	0.2756955921649933	0.42096978
SCARB1-214	SCARB1	known	39	0.3876344263553619	0.5070178
transcript140774.chr6.nic	UFL1	nic	29	0.37400683760643	0.48400068
FHL1-227	FHL1	known	4	0.3161063492298126	0.49812636
PIGN-237	PIGN	known	20	0.3374361097812652	0.45351893
IRF9-224	IRF9	known	23	0.2610509693622589	0.5589127
BRD2-222	BRD2	known	2	0.3352011144161224	0.5508127
FHL5-202	FHL5	known	2	0.2057410627603531	0.35138136
NARF-204	NARF	known	15	0.4211820065975189	0.57396466
CLK1-211	CLK1	known	8	0.2143159508705139	0.31079286
COQ8A-201	COQ8A	known	22	0.2285500317811966	0.3484336
