enst_id	gene_name
ENST00000702045	MATN1-AS1
ENST00000702048	ENSG00000289952
ENST00000702057	MIR124-1HG
ENST00000702079	LINC03048
ENST00000702102	ADAMTS9-AS2
ENST00000702110	PPIEL
ENST00000702150	FAM86DP
ENST00000702156	LINC-PINT
ENST00000702160	RUSF1-DT
ENST00000702163	ENSG00000285600
ENST00000702178	ALOX12P2
ENST00000702187	ENSG00000289971
ENST00000702207	LINC02981
ENST00000702212	NPEPPSP1
ENST00000702218	ENSG00000291089
ENST00000702223	SVIL-AS1
ENST00000702230	CCDC144BP
ENST00000702234	LINC01476
ENST00000702266	PANK2-AS1
ENST00000702284	PCBP1-AS1
ENST00000702302	ENSG00000289473
ENST00000702320	ANKRD18DP
ENST00000702339	ENSG00000225140
ENST00000702347	ENSG00000262050
ENST00000702350	ENSG00000288831
ENST00000702357	PRMT5-DT
ENST00000702369	NUP93-DT
ENST00000702396	MIR9-1HG
ENST00000702400	EIF3J-DT
ENST00000702418	ENSG00000289377
ENST00000702428	H2AZ1-DT
ENST00000702432	IER3-AS1
ENST00000702451	ASAH1-AS1
ENST00000702463	ENSG00000253965
ENST00000702474	ZNF213-AS1
ENST00000702485	ENSG00000290015
ENST00000702517	PMS2P4
ENST00000702520	ENSG00000238260
ENST00000702547	ENSG00000249746
ENST00000702567	ENSG00000291207
ENST00000702580	ENSG00000290033
ENST00000702589	LINC-PINT
ENST00000702610	ENSG00000291207
ENST00000702627	ENSG00000290043
ENST00000702637	ENSG00000290047
ENST00000702649	USP34-DT
ENST00000702650	ENSG00000290051
ENST00000702661	ENSG00000285693
ENST00000702700	ENSG00000291207
ENST00000702714	ENSG00000290059
ENST00000702731	LINC01376
ENST00000702741	MIR29B2CHG
ENST00000702759	ENSG00000290070
ENST00000702788	ENSG00000290076
ENST00000702794	ENSG00000291126
ENST00000702795	ZNF426-DT
ENST00000702848	LINC01476
ENST00000702864	ENSG00000238260
ENST00000702866	LINC-PINT
ENST00000702886	ENSG00000290083
ENST00000702895	PMS2P4
ENST00000702902	PMS2P4
ENST00000702908	ENSG00000290085
ENST00000702913	SBDSP1
ENST00000702931	LINC02714
ENST00000702933	ENSG00000290091
ENST00000702934	GAS5
ENST00000702935	RAB30-DT
ENST00000702938	TTN-AS1
ENST00000702953	MIR9-1HG
ENST00000702973	ZBED5-AS1
ENST00000702974	ENSG00000290101
ENST00000702980	ENSG00000290102
ENST00000702994	ENSG00000290107
ENST00000703002	ENSG00000290110
ENST00000703016	ENSG00000290114
ENST00000703032	ENSG00000290117
ENST00000703054	ENSG00000290121
ENST00000703060	ENSG00000228084
ENST00000703087	ENSG00000290126
ENST00000703097	ENSG00000290127
ENST00000703099	MAP3K7
ENST00000703103	MSL2
ENST00000703104	MSL2
ENST00000703107	COG4
ENST00000703108	COG4
ENST00000703111	COG4
ENST00000703112	COG4
ENST00000703119	NDFIP2
ENST00000703121	NDFIP2
ENST00000703122	NDFIP2
ENST00000703123	NDFIP2
ENST00000703124	NDFIP2
ENST00000703130	CLEC16A
ENST00000703132	MTOR
ENST00000703139	MTOR
ENST00000703141	MTOR
ENST00000703142	MTOR
ENST00000703145	NDFIP2
ENST00000703146	NDFIP2
ENST00000703149	NDFIP2
ENST00000703155	NDFIP2
ENST00000703156	NDFIP2
ENST00000703163	CTBP1
ENST00000703168	POGZ
ENST00000703170	MTNR1A
ENST00000703173	PPP1CB
ENST00000703181	DDX23
ENST00000703184	NGDN
ENST00000703186	NGDN
ENST00000703189	NGDN
ENST00000703191	NGDN
ENST00000703192	NGDN
ENST00000703193	NGDN
ENST00000703194	NGDN
ENST00000703195	NGDN
ENST00000703201	DHDDS
ENST00000703203	DHDDS
ENST00000703204	ANKRD18A
ENST00000703205	ANKRD18A
ENST00000703207	CYP4F26P
ENST00000703210	DOCK9
ENST00000703211	DOCK9
ENST00000703213	TAB2
ENST00000703216	DOCK9
ENST00000703224	PCNT
ENST00000703225	PCNT
ENST00000703250	LINC-PINT
ENST00000703253	DPP9
ENST00000703256	NGDN
ENST00000703283	EP400
ENST00000703308	PPP2CA
ENST00000703309	PPP2CA
ENST00000703311	PPP2CA
ENST00000703342	CYRIB
ENST00000703344	SLC6A20
ENST00000703358	FAR1
ENST00000703361	DNM1L
ENST00000703363	DNM1L
ENST00000703368	DNM1L
ENST00000703394	DPF2
ENST00000703395	PPP2R1A
ENST00000703405	FGFR1
ENST00000703411	PCED1B-AS1
ENST00000703417	LETR1
ENST00000703424	DPF2
ENST00000703441	GPAA1
ENST00000703451	FIP1L1
ENST00000703452	FIP1L1
ENST00000703453	FIP1L1
ENST00000703454	FIP1L1
ENST00000703455	FIP1L1
ENST00000703457	FIP1L1
ENST00000703458	FIP1L1
ENST00000703460	FIP1L1
ENST00000703466	FIP1L1
ENST00000703469	FIP1L1
ENST00000703470	FIP1L1
ENST00000703471	FIP1L1
ENST00000703472	FIP1L1
ENST00000703473	FIP1L1
ENST00000703475	FIP1L1
ENST00000703476	FIP1L1
ENST00000703477	FIP1L1
ENST00000703483	FIP1L1
ENST00000703484	FIP1L1
ENST00000703486	FIP1L1
ENST00000703490	FIP1L1
ENST00000703491	FIP1L1
ENST00000703492	FIP1L1
ENST00000703494	FIP1L1
ENST00000703495	FIP1L1
ENST00000703496	FIP1L1
ENST00000703514	IFNAR1
ENST00000703515	IFNAR1
ENST00000703520	PLOD2
ENST00000703523	PLOD2
ENST00000703525	PLOD2
ENST00000703532	FNBP1
ENST00000703533	FNBP1
ENST00000703541	PRPF8
ENST00000703542	PRPF8
ENST00000703544	EP300
ENST00000703545	EP300
ENST00000703551	FBXW7
ENST00000703556	IFNAR1
ENST00000703557	IFNAR1
ENST00000703559	FNBP1
ENST00000703563	IFNAR1
ENST00000703565	IFNAR1
ENST00000703571	CARD14
ENST00000703609	PSMC5
ENST00000703610	PSMC5
ENST00000703612	FOXP2
ENST00000703614	FOXP2
ENST00000703616	FOXP2
ENST00000703620	GPAA1
ENST00000703621	GPAA1
ENST00000703622	GPAA1
ENST00000703640	KCND3
ENST00000703641	KCND3
ENST00000703643	KCND3
ENST00000703647	GPAA1
ENST00000703648	GPAA1
ENST00000703650	GPAA1
ENST00000703651	GPAA1
ENST00000703653	GPAA1
ENST00000703659	ARHGAP27
ENST00000703663	SAYSD1
ENST00000703664	SAYSD1
ENST00000703670	GPAA1
ENST00000703675	GPAA1
ENST00000703687	SCN8A
ENST00000703689	KLF7
ENST00000703692	GNB1
ENST00000703694	GNB1
ENST00000703699	GNB1
ENST00000703706	GNB1
ENST00000703717	GRIA2
ENST00000703718	GRIA2
ENST00000703721	GPAA1
ENST00000703723	GPAA1
ENST00000703727	ZNF584
ENST00000703729	ZNF584
ENST00000703732	ZNF132
ENST00000703735	KLF7
ENST00000703743	GRIA4
ENST00000703744	PUF60
ENST00000703750	GRIA2
ENST00000703751	GRIA2
ENST00000703752	GRIA2
ENST00000703753	GRIA2
ENST00000703754	GRIA2
ENST00000703755	GRIA2
ENST00000703756	GRIA2
ENST00000703757	GRIA2
ENST00000703758	GRIA2
ENST00000703759	GRIA2
ENST00000703760	GRIA2
ENST00000703761	GRIA2
ENST00000703762	GRIA2
ENST00000703764	GRIA2
ENST00000703765	GRIA2
ENST00000703767	GRIA2
ENST00000703768	GRIA2
ENST00000703769	GRIA2
ENST00000703770	GRIA2
ENST00000703779	IFNAR1
ENST00000703793	SOGA3
ENST00000703795	GPX1
ENST00000703798	NAP1L4
ENST00000703803	PUF60
ENST00000703807	HEPACAM
ENST00000703824	NCKAP1
ENST00000703825	NCKAP1
ENST00000703837	TTC17
ENST00000703840	MGA
ENST00000703841	MGA
ENST00000703842	MGA
ENST00000703843	MGA
ENST00000703846	PUF60
ENST00000703847	PUF60
ENST00000703849	PUF60
ENST00000703859	GRIPAP1
ENST00000703860	GRIPAP1
ENST00000703861	GRIPAP1
ENST00000703866	PUF60
ENST00000703867	KIAA0825
ENST00000703871	QRICH1
ENST00000703874	GRIPAP1
ENST00000703875	GRIPAP1
ENST00000703876	GRIPAP1
ENST00000703877	GRIPAP1
ENST00000703879	GRIPAP1
ENST00000703882	GRIPAP1
ENST00000703884	GRIPAP1
ENST00000703887	GRIPAP1
ENST00000703888	ATP6V0A1
ENST00000703890	ATP6V0A1
ENST00000703891	ATP6V0A1
ENST00000703896	ATP6V0A1
ENST00000703898	ATP6V0A1
ENST00000703903	ATP6V0A1
ENST00000703904	ATP6V1A
ENST00000703911	ATP6V1A
ENST00000703915	CEP68
ENST00000703918	HIVEP2
ENST00000703923	MAPT
ENST00000703934	GRIPAP1
ENST00000703939	QRICH1
ENST00000703946	HK1
ENST00000703948	HK1
ENST00000703950	HK1
ENST00000703951	HK1
ENST00000703952	HK1
ENST00000703954	HK1
ENST00000703958	GRIPAP1
ENST00000703959	GRIPAP1
ENST00000703963	GRIPAP1
ENST00000703966	DDT
ENST00000703967	KLF12
ENST00000703974	MAPT
ENST00000703975	MAPT
ENST00000703976	MAPT
ENST00000703982	MAPT
ENST00000703983	CEP68
ENST00000703985	CEP68
ENST00000703986	USP9X
ENST00000703988	GRIPAP1
ENST00000704003	RAC1
ENST00000704004	HNRNPK
ENST00000704006	HNRNPK
ENST00000704007	HNRNPK
ENST00000704008	HNRNPK
ENST00000704009	HNRNPK
ENST00000704010	HNRNPK
ENST00000704011	HNRNPK
ENST00000704012	HNRNPK
ENST00000704013	HNRNPK
ENST00000704026	PPP1R15A
ENST00000704027	PPP1R15A
ENST00000704030	GRIPAP1
ENST00000704031	GRIPAP1
ENST00000704035	GRIPAP1
ENST00000704051	HNRNPK
ENST00000704053	HNRNPK
ENST00000704054	HNRNPK
ENST00000704055	HNRNPK
ENST00000704056	HNRNPK
ENST00000704057	HNRNPK
ENST00000704058	HNRNPK
ENST00000704096	GRIPAP1
ENST00000704099	HUWE1
ENST00000704101	HUWE1
ENST00000704103	GRIPAP1
ENST00000704109	ZBTB11
ENST00000704110	ZBTB11
ENST00000704112	ZBTB11
ENST00000704113	ZBTB11
ENST00000704114	ZBTB11
ENST00000704116	ZBTB11
ENST00000704117	SRRM2
ENST00000704203	SPTAN1
ENST00000704204	SPTAN1
ENST00000704206	SPTAN1
ENST00000704274	SPEN
ENST00000704286	RPL24
ENST00000704287	RPL24
ENST00000704292	LARP1B
ENST00000704293	LARP1B
ENST00000704298	SOX5
ENST00000704301	ZMYND11
ENST00000704303	ZMYND11
ENST00000704304	SIN3A
ENST00000704307	ZMYND11
ENST00000704315	ZMYND11
ENST00000704334	SON
ENST00000704335	ZMYND11
ENST00000704340	ZMYND11
ENST00000704344	SMARCA4
ENST00000704357	MAP2
ENST00000704358	ZBTB20
ENST00000704360	ZBTB20
ENST00000704361	ZBTB20
ENST00000704363	MAST3
ENST00000704364	MBNL2
ENST00000704365	CEP97
ENST00000704366	CEP97
ENST00000704367	CEP97
ENST00000704368	CEP97
ENST00000704370	CEP97
ENST00000704372	CEP97
ENST00000704373	MBNL2
ENST00000704383	TBL1XR1
ENST00000704384	TBL1XR1
ENST00000704386	MCF2L
ENST00000704388	CEP68
ENST00000704417	TMEM106B
ENST00000704418	CEP68
ENST00000704420	TCF7L2
ENST00000704445	CEP97
ENST00000704447	CEP68
ENST00000704449	CEP68
ENST00000704450	CEP68
ENST00000704454	CEP68
ENST00000704455	TMEM106B
ENST00000704456	CEP68
ENST00000704479	CEP68
ENST00000704480	CEP68
ENST00000704481	CEP68
ENST00000704484	CEP68
ENST00000704485	YY1
ENST00000704486	CEP68
ENST00000704528	NXPE3
ENST00000704529	NXPE3
ENST00000704530	NXPE3
ENST00000704531	NXPE3
ENST00000704532	NXPE3
ENST00000704534	NXPE3
ENST00000704537	NXPE3
ENST00000704539	NXPE3
ENST00000704540	NXPE3
ENST00000704542	NXPE3
ENST00000704545	NXPE3
ENST00000704547	NXPE3
ENST00000704548	NXPE3
ENST00000704549	NXPE3
ENST00000704550	NXPE3
ENST00000704551	NXPE3
ENST00000704565	TRPM3
ENST00000704570	CEP68
ENST00000704577	TRIP12
ENST00000704578	TRIP12
ENST00000704579	TRIP12
ENST00000704580	TRIP12
ENST00000704581	TRIP12
ENST00000704583	TRIP12
ENST00000704585	TRIP12
ENST00000704586	TRIP12
ENST00000704638	WDR37
ENST00000704642	CEP68
ENST00000704656	USP9X
ENST00000704659	MYO18A
ENST00000704671	WDR37
ENST00000704677	UPF1
ENST00000704680	STXBP1
ENST00000704696	SYT1
ENST00000704697	SYT1
ENST00000704699	SYT1
ENST00000704700	SYT1
ENST00000704702	SYT1
ENST00000704704	SYT1
ENST00000704707	SYT1
ENST00000704708	SYT1
ENST00000704709	SYT1
ENST00000704710	SYT1
ENST00000704714	SYT1
ENST00000704716	SYT1
ENST00000704718	SYT1
ENST00000704741	UBTF
ENST00000704742	UBTF
ENST00000704745	NCOR1
ENST00000704746	UBTF
ENST00000704760	TMEM87A
ENST00000704761	TMEM87A
ENST00000704762	FAM78A
ENST00000704781	NRXN2
ENST00000704784	TMEM65
ENST00000704790	GPAA1
ENST00000704797	GPAA1
ENST00000704799	GPAA1
ENST00000704800	NMNAT3
ENST00000704810	GPAA1
ENST00000704822	PALLD
ENST00000704840	PDE4DIP
ENST00000704899	PPP1R12B
ENST00000704930	PUM2
ENST00000704960	CEP43
ENST00000704962	CEP43
ENST00000704983	CEP43
ENST00000704985	CEP43
ENST00000705058	CEP43
ENST00000705116	RANGAP1
ENST00000705117	TMEM94
ENST00000705168	CEP43
ENST00000705171	CEP43
ENST00000705180	CEP43
ENST00000705221	LINC01819
ENST00000705241	CEP43
ENST00000705281	SLC8A1
ENST00000705321	RBFOX1
ENST00000705343	CRHR1
ENST00000705344	CRHR1
ENST00000705345	CRHR1
ENST00000705350	TNS3
ENST00000705391	SLC8A3
ENST00000705448	RPN2
ENST00000705471	SEC23IP
ENST00000705473	TNS3
ENST00000705474	TNS3
ENST00000705486	SEPTIN7
ENST00000705519	SH3GLB1
ENST00000705521	ANK1
ENST00000705522	ANK1
ENST00000705605	SLC8A1
ENST00000705628	SLMAP
ENST00000705630	SLMAP
ENST00000705648	SLMAP
ENST00000705653	SLMAP
ENST00000705655	MBD1
ENST00000705662	SRRM1
ENST00000705663	SRRM1
ENST00000705681	SRRM1
ENST00000705682	SRRM1
ENST00000705691	TRIM66
ENST00000705692	TRIM66
ENST00000705718	ARL17B
ENST00000705786	ATP2B1
ENST00000705813	LRRC37A2
ENST00000705822	ATP2B1
ENST00000705901	ATP2B4
ENST00000705942	RIMS2
ENST00000705943	RIMS2
ENST00000705944	RIMS2
ENST00000705945	RIMS2
ENST00000705946	RIMS2
ENST00000705947	RIMS2
ENST00000705948	RIMS2
ENST00000705949	RIMS2
ENST00000705960	DLG2
ENST00000705961	CACNA2D1
ENST00000705962	CACNA2D1
ENST00000705982	ZC2HC1A
ENST00000705983	ROBO2
ENST00000705984	ROBO2
ENST00000705995	VTI1A
ENST00000706006	DLG2
ENST00000706053	DNM1
ENST00000706055	CAMK2D
ENST00000706056	CAMK2D
ENST00000706057	CAMK2D
ENST00000706058	LRRC37A2
ENST00000706060	LRRC37A2
ENST00000706061	LRRC37A2
ENST00000706062	LRRC37A2
ENST00000706063	LRRC37A2
ENST00000706064	LRRC37A2
ENST00000706065	LRRC37A2
ENST00000706067	SCN3A
ENST00000706094	DAXX
ENST00000706130	DPP6
ENST00000706131	ZNF385D
ENST00000706132	ZNF385D
ENST00000706134	ZNF385D
ENST00000706140	CHD1
ENST00000706141	CHD1
ENST00000706142	ZNF536
ENST00000706144	ZNF536
ENST00000706145	ZNF536
ENST00000706147	ZNF536
ENST00000706155	DPP6
ENST00000706164	CHN2
ENST00000706166	ZNF568
ENST00000706167	ZNF568
ENST00000706168	ZNF568
ENST00000706172	ZNF568
ENST00000706173	ZNF568
ENST00000706174	ZNF345
ENST00000706176	PIGS
ENST00000706177	PIGS
ENST00000706187	PIGS
ENST00000706191	PIGS
ENST00000706204	DLG2
ENST00000706206	DLG2
ENST00000706207	DLG2
ENST00000706232	DLG2
ENST00000706233	DLG2
ENST00000706235	CEP350
ENST00000706237	CEP350
ENST00000706238	CEP350
ENST00000706239	CEP350
ENST00000706240	CEP350
ENST00000706241	CEP350
ENST00000706242	CEP350
ENST00000706243	DLG2
ENST00000706247	ARL17A
ENST00000706254	ARL17A
ENST00000706255	ARL17A
ENST00000706259	ARL17A
ENST00000706260	ARL17A
ENST00000706261	ARL17A
ENST00000706262	CEP350
ENST00000706263	CEP350
ENST00000706265	CEP350
ENST00000706269	SNAP25
ENST00000706271	CTNND2
ENST00000706272	CTNND2
ENST00000706281	STX2
ENST00000706283	STX2
ENST00000706288	EPS15
ENST00000706289	EPS15
ENST00000706290	EPS15
ENST00000706291	EPS15
ENST00000706292	EPS15
ENST00000706301	EYA4
ENST00000706308	LINC01013
ENST00000706321	SRCAP
ENST00000706364	USP2-AS1
ENST00000706365	EPB41L2
ENST00000706366	ACSL1
ENST00000706368	ACSL1
ENST00000706378	PMPCA
ENST00000706380	PMPCA
ENST00000706382	PMPCA
ENST00000706385	PMPCA
ENST00000706386	PMPCA
ENST00000706387	PMPCA
ENST00000706389	PMPCA
ENST00000706391	NSF
ENST00000706392	NSF
ENST00000706393	NSF
ENST00000706397	NSF
ENST00000706399	NSF
ENST00000706401	NSF
ENST00000706405	NSF
ENST00000706406	NSF
ENST00000706431	TLE4
ENST00000706436	CD59
ENST00000706437	PMPCB
ENST00000706438	PMPCB
ENST00000706440	PMPCB
ENST00000706441	PMPCB
ENST00000706448	PMPCB
ENST00000706452	PMPCB
ENST00000706453	PMPCB
ENST00000706454	PMPCB
ENST00000706455	PMPCB
ENST00000706457	PMPCB
ENST00000706462	PMPCB
ENST00000706463	PMPCB
ENST00000706467	SRSF9
ENST00000706468	SRSF9
ENST00000706471	POFUT1
ENST00000706483	WNT3
ENST00000706485	WNT3
ENST00000706486	ENSG00000291301
ENST00000706487	SPTAN1
ENST00000706493	FGF14
ENST00000706495	WNT3
ENST00000706506	KAT7
ENST00000706507	KAT7
ENST00000706513	KAT7
ENST00000706516	POGLUT2
ENST00000706517	POGLUT2
ENST00000706518	POGLUT2
ENST00000706519	POGLUT2
ENST00000706520	POGLUT2
ENST00000706522	POGLUT2
ENST00000706523	POGLUT3
ENST00000706535	POLA2
ENST00000706536	POLA2
ENST00000706539	POLA2
ENST00000706541	POLA2
ENST00000706542	POLA2
ENST00000706557	PPIL3
ENST00000706566	PRIM1
ENST00000706567	PRIM1
ENST00000706568	GOLGA4
ENST00000706572	PRKAR2A
ENST00000706574	PRKAR2A
ENST00000706580	PRKAR2B
ENST00000706582	PRKAR2B
ENST00000706585	PRKAR2B
ENST00000706590	PRKAR2B
ENST00000706593	PRKAR2B
ENST00000706595	PTBP2
ENST00000706596	PTBP2
ENST00000706597	PTBP2
ENST00000706598	PTBP2
ENST00000706600	LAMP2
ENST00000706603	PVR
ENST00000706605	PVR
ENST00000706608	PVR
ENST00000706611	QSOX2
ENST00000706612	WAC
ENST00000706613	PLEKHA5
ENST00000706614	PLEKHA5
ENST00000706615	PLEKHA5
ENST00000706616	PLEKHA5
ENST00000706617	PLEKHA5
ENST00000706618	PLEKHA5
ENST00000706619	PLEKHA5
ENST00000706620	PLEKHA5
ENST00000706621	PLEKHA5
ENST00000706622	PLEKHA5
ENST00000706623	PLEKHA5
ENST00000706624	PLEKHA5
ENST00000706627	PLOD2
ENST00000706629	KAT7
ENST00000706631	PLOD2
ENST00000706634	PLOD2
ENST00000706639	KAT7
ENST00000706645	QDPR
ENST00000706647	PDE4DIP
ENST00000706648	PDE4DIP
ENST00000706657	HMGN3
ENST00000706658	N4BP2
ENST00000706669	GPS1
ENST00000706670	GPS1
ENST00000706674	RAVER1
ENST00000706677	FBLN5
ENST00000706688	GRPEL1
ENST00000706691	ICAM3
ENST00000706705	NIN
ENST00000706706	NIN
ENST00000706707	NIN
ENST00000706708	NIN
ENST00000706709	NIN
ENST00000706710	NIN
ENST00000706711	NIN
ENST00000706712	NIN
ENST00000706713	GPX4
ENST00000706718	NINL
ENST00000706720	NINL
ENST00000706722	NINL
ENST00000706724	NINL
ENST00000706726	NINL
ENST00000706729	NLRX1
ENST00000706733	GRIA1
ENST00000706745	NUCB1
ENST00000706746	NUCB1
ENST00000706751	NUCB1
ENST00000706754	NUCB1
ENST00000706755	NUCB1
ENST00000706756	NUCB1
ENST00000706758	NUCB1
ENST00000706759	NUCB1
ENST00000706764	CENPF
ENST00000706765	CENPF
ENST00000706770	PTPRS
ENST00000706771	PTPRS
ENST00000706777	GRIA4
ENST00000706779	TCF19
ENST00000706784	TCF19
ENST00000706785	TCF19
ENST00000706790	CEP112
ENST00000706791	CEP112
ENST00000706792	CEP112
ENST00000706794	CEP112
ENST00000706795	CEP112
ENST00000706796	CEP112
ENST00000706797	CEP112
ENST00000706800	CEP135
ENST00000706801	CEP135
ENST00000706807	SACM1L
ENST00000706811	SACM1L
ENST00000706812	SACM1L
ENST00000706813	SACM1L
ENST00000706827	CEP250
ENST00000706828	CEP250
ENST00000706829	CEP250
ENST00000706831	CEP250
ENST00000706833	GRM1
ENST00000706834	GRM1
ENST00000706843	EVI5
ENST00000706844	LUZP1
ENST00000706845	EVI5
ENST00000706846	EVI5
ENST00000706847	EVI5
ENST00000706848	STXBP5
ENST00000706849	STXBP5
ENST00000706851	STXBP5
ENST00000706853	STXBP5
ENST00000706859	STXBP5
ENST00000706860	STXBP5
ENST00000706861	STXBP5
ENST00000706864	STXBP5
ENST00000706865	STXBP5
ENST00000706866	STXBP5
ENST00000706867	EVI5
ENST00000706871	DPP7
ENST00000706872	DPP7
ENST00000706873	DPP7
ENST00000706874	DPP7
ENST00000706875	DPP7
ENST00000706876	DPP7
ENST00000706877	DPP7
ENST00000706878	DPP7
ENST00000706879	DPP7
ENST00000706880	DPP7
ENST00000706886	MADD
ENST00000706887	MADD
ENST00000706888	MADD
ENST00000706889	MADD
ENST00000706890	MADD
ENST00000706891	MADD
ENST00000706896	HLA-A
ENST00000706897	HLA-A
ENST00000706899	HLA-A
ENST00000706900	HLA-A
ENST00000706912	GRM7
ENST00000706915	GRM8
ENST00000706921	SORBS2
ENST00000706933	SPATA31C1
ENST00000706935	INPP4A
ENST00000706947	ENSG00000291313
ENST00000706949	EEF1A2
ENST00000706956	DLGAP1
ENST00000706989	KCNQ2
ENST00000706999	AKAP7
ENST00000707000	ZGLP1
ENST00000707001	STXBP5L
ENST00000707002	OIP5-AS1
ENST00000707003	OIP5-AS1
ENST00000707005	OIP5-AS1
ENST00000707007	OIP5-AS1
ENST00000707008	OIP5-AS1
ENST00000707033	SLC25A15
ENST00000707055	OIP5-AS1
ENST00000707057	OIP5-AS1
ENST00000707062	CNOT4
ENST00000707071	PBRM1
ENST00000707076	RUBCN
ENST00000707081	HDAC9
ENST00000707082	HDAC9
ENST00000707109	MFF
ENST00000707115	MYC
ENST00000707118	RIMBP2
ENST00000707119	ABLIM1
ENST00000707123	RASA4B
ENST00000707127	MEF2C
ENST00000707128	SH2B1
ENST00000707129	PER2
ENST00000707130	PER2
ENST00000707133	APP
ENST00000707134	APP
ENST00000707137	KCNMA1
ENST00000707138	KCNMA1
ENST00000707140	TRPM3
ENST00000707141	TMEM273
ENST00000707142	PLEKHA8
ENST00000707150	CTBP1-DT
ENST00000707157	CTBP1-DT
ENST00000707159	CTBP1-DT
ENST00000707167	TCERG1
ENST00000707188	H2BC4
ENST00000707196	LARRPM
ENST00000710271	TRIM61
ENST00000710272	HDGF
ENST00000710284	CAMTA1
ENST00000710285	CAMTA1
ENST00000710314	SETD1A
ENST00000710317	C6orf62
ENST00000710323	ADSS1
ENST00000710326	ZNF526
ENST00000710327	TRIM8
ENST00000710358	PTMS
ENST00000710359	DSP
ENST00000710383	SYNCRIP
ENST00000710437	SLC35B3
ENST00000710494	RND2
ENST00000710657	KCNQ1OT1
ENST00000710658	KCNQ1OT1
ENST00000710674	KCNQ1OT1
ENST00000710691	ZNF852
ENST00000710770	VMP1
ENST00000710771	VMP1
ENST00000710812	AOPEP
ENST00000710813	MCM7
ENST00000710815	MCM7
ENST00000710845	LPP
ENST00000710847	MALAT1
ENST00000710848	MALAT1
ENST00000710852	MALAT1
ENST00000710853	SREBF2
ENST00000710855	MALAT1
ENST00000710856	MALAT1
ENST00000710857	MALAT1
ENST00000710860	MALAT1
ENST00000710861	MALAT1
ENST00000710862	MALAT1
ENST00000710863	MALAT1
ENST00000710866	MALAT1
ENST00000710867	MALAT1
ENST00000710871	MALAT1
ENST00000710874	MALAT1
ENST00000710875	MALAT1
ENST00000710877	MALAT1
ENST00000710879	MALAT1
ENST00000710902	MIR29B2CHG
ENST00000710927	MALAT1
ENST00000710931	MIGA1
ENST00000710933	MALAT1
ENST00000710934	MALAT1
ENST00000710936	MALAT1
ENST00000710939	MALAT1
ENST00000710940	MALAT1
ENST00000710944	MALAT1
ENST00000710945	MALAT1
ENST00000710946	MALAT1
ENST00000710949	MALAT1
ENST00000710950	MALAT1
ENST00000710953	ERCC1
ENST00000710954	FSTL1
ENST00000711050	RAD51B
ENST00000711063	RICTOR
ENST00000711098	DDI2
ENST00000711099	DDI2
ENST00000711106	BAIAP3
transcript10.chr9.nic	DOCK8
transcript100009.chr17.nic	MPO
transcript100026.chr16.nnic	ENSG00000260658
transcript100057.chr16.nnic	ENSG00000260658
transcript10008.chr4.nnic	NOP14-AS1
transcript10010.chr11.nnic	ARFIP2
transcript100125.chr14.nnic	EML5
transcript100150.chr1.nic	FAF1
transcript10016.chr19.nic	CELF5
transcript100175.chr11.nnic	CARNS1
transcript100191.chr11.nnic	GSTP1
transcript100227.chr11.nnic	ANKRD13D
transcript100238.chr1.nic	NRDC
transcript100278.chr16.nnic	ENSG00000260658
transcript10028.chr20.nnic	SHLD1
transcript100281.chr1.nic	ORC1
transcript100292.chr17.nnic	RNF43
transcript10033.chr11.nic	CYB5R2
transcript100339.chr11.nnic	RPS6KB2
transcript100378.chr1.nnic	TXNDC12
transcript100398.chr2.nnic	SEMA4F
transcript100418.chr2.nic	TTC31
transcript100446.chr2.nic	TTC31
transcript10047.chr12.nic	TSPAN9
transcript100485.chr2.nic	TTC31
transcript100500.chr11.nnic	POLD4
transcript100510.chr2.nnic	TET3
transcript10058.chr2.nnic	RNF144A
transcript100590.chr1.nnic	TXNDC12
transcript100615.chr10.nnic	VSTM4
transcript100662.chr12.nic	LINC02882
transcript100676.chr2.nnic	TET3
transcript100744.chr8.nnic	LYPLA1
transcript100755.chr8.nnic	MRPL15
transcript100758.chr8.nic	LYPLA1
transcript100759.chr11.nic	NDUFS8
transcript100761.chr11.nic	NDUFS8
transcript1008.chr18.nnic	ENSG00000263727
transcript10080.chr14.nnic	SCFD1
transcript100801.chr2.nnic	DGUOK
transcript100845.chr2.nnic	ENSG00000217702
transcript100846.chr8.nnic	MRPL15
transcript100848.chr10.nnic	VSTM4
transcript100851.chr2.nnic	BOLA3
transcript10093.chr21.nic	ENSG00000229425
transcript100944.chr2.nnic	DCTN1-AS1
transcript100971.chr17.nnic	RPS6KB1
transcript10098.chr14.nnic	SCFD1
transcript10099.chr2.nnic	RNF144A
transcript101039.chr1.nnic	GPX7
transcript101059.chr8.nnic	LYPLA1
transcript101065.chr8.nic	MRPL15
transcript101074.chr17.nnic	SKA2
transcript10108.chr11.nnic	SYT9-AS1
transcript101127.chr2.nnic	TET3
transcript10115.chr14.nnic	G2E3
