gene_name	canonical_iso_idx	canonical_iso_id	canonical_source
SEPTIN3	49341	SEPTIN3-207	MANE
SEPTIN4	49347	SEPTIN4-227	longest_CDS
SEPTIN5	49358	SEPTIN5-209	MANE
SEPTIN6	49364	SEPTIN6-205	MANE
SEPTIN7	49372	SEPTIN7-201	MANE
SEPTIN7-DT	49379	SEPTIN7-DT-205	Ensembl
SEPTIN7P9			no_CDS
SEPTIN8	49389	SEPTIN8-207	MANE
SEPTIN9	49394	transcript130052.chr17.nic	longest_CDS
SERAC1	49401	SERAC1-217	MANE
SERBP1	49405	SERBP1-201	MANE
SERF1A	49408	SERF1A-201	MANE
SERF1B	49410	SERF1B-201	MANE
SERF2	49414	SERF2-201	MANE
SERGEF	49417	SERGEF-201	MANE
SERHL2	49424	SERHL2-201	MANE
SERINC1	49425	SERINC1-201	MANE
SERINC3	49426	SERINC3-202	MANE
SERINC5	49429	SERINC5-202	MANE
SERP1	49432	SERP1-201	MANE
SERP2	49435	SERP2-201	MANE
SERPINA1	49436	SERPINA1-207	longest_CDS
SERPINA3	49438	SERPINA3-201	MANE
SERPINA5	49443	SERPINA5-207	longest_CDS
SERPINB1	49444	SERPINB1-201	MANE
SERPINB6	49454	SERPINB6-204	MANE
SERPINB8	49456	SERPINB8-203	MANE
SERPINB9	49458	SERPINB9-201	MANE
SERPINB9P1	49459	SERPINB9P1-208	longest_CDS
SERPIND1	49461	SERPIND1-201	MANE
SERPINE1	49464	SERPINE1-201	MANE
SERPINE2	49465	SERPINE2-202	MANE
SERPINF1	49471	SERPINF1-201	MANE
SERPING1	49473	SERPING1-201	MANE
SERPINH1	49477	SERPINH1-201	MANE
SERPINI1	49481	SERPINI1-202	MANE
SERTAD1	49482	SERTAD1-201	MANE
SERTAD2	49483	SERTAD2-201	MANE
SERTAD3	49484	SERTAD3-201	MANE
SERTAD4	49486	SERTAD4-201	MANE
SERTAD4-AS1			no_CDS
SERTM1	49489	SERTM1-201	MANE
SESN1	49491	SESN1-204	MANE
SESN2	49493	SESN2-201	MANE
SESN3	49496	SESN3-203	MANE
SESTD1	49498	SESTD1-203	MANE
SET	49500	SET-201	MANE
SETBP1	49504	SETBP1-206	longest_CDS
SETD1A	49512	SETD1A-206	APPRIS
SETD1B	49516	SETD1B-202	MANE
SETD2	49517	SETD2-202	MANE
SETD3	49530	SETD3-202	MANE
SETD4	49538	SETD4-201	MANE
SETD5	49543	SETD5-202	MANE
SETD6	49566	SETD6-201	MANE
SETD7	49573	SETD7-201	MANE
SETD9	49577	SETD9-201	MANE
SETDB1	49578	SETDB1-220	MANE
SETDB2	49588	SETDB2-204	MANE
SETMAR	49593	SETMAR-201	MANE
SETX	49594	SETX-201	MANE
SEZ6	49597	SEZ6-201	MANE
SEZ6L	49599	SEZ6L-201	MANE
SEZ6L2	49603	SEZ6L2-201	longest_CDS
SF1	49606	SF1-201	longest_CDS
SF3A1	49609	SF3A1-201	MANE
SF3A2	49610	SF3A2-201	MANE
SF3A3	49613	SF3A3-201	MANE
SF3B1	49618	SF3B1-201	MANE
SF3B2	49626	SF3B2-201	MANE
SF3B3	49631	SF3B3-201	MANE
SF3B4	49632	SF3B4-201	MANE
SF3B5	49633	SF3B5-201	MANE
SF3B6	49636	SF3B6-201	MANE
SFI1	49640	SFI1-203	MANE
SFMBT1	49649	SFMBT1-201	MANE
SFMBT2	49651	SFMBT2-204	MANE
SFN	49654	SFN-201	MANE
SFPQ	49655	SFPQ-211	longest_CDS
SFR1	49661	SFR1-201	MANE
SFRP1	49665	SFRP1-201	MANE
SFRP2	49666	SFRP2-201	MANE
SFRP4	49667	SFRP4-201	MANE
SFRP5	49668	SFRP5-201	MANE
SFSWAP	49676	SFSWAP-201	MANE
SFT2D1	49678	SFT2D1-201	MANE
SFT2D2	49682	SFT2D2-201	MANE
SFT2D3	49683	SFT2D3-201	MANE
SFTPD	49684	SFTPD-201	MANE
SFTPD-AS1	49687	SFTPD-AS1-201	Ensembl
SFXN1	49688	SFXN1-201	MANE
SFXN2	49692	SFXN2-201	MANE
SFXN3	49695	SFXN3-201	MANE
SFXN4	49697	SFXN4-201	MANE
SFXN5	49699	SFXN5-201	MANE
SGCA	49703	SGCA-201	MANE
SGCB	49704	SGCB-201	MANE
SGCD	49705	SGCD-203	longest_CDS
SGCE	49725	SGCE-298	MANE
SGCG	49728	SGCG-201	MANE
SGCZ	49729	SGCZ-201	MANE
SGF29	49731	SGF29-201	MANE
SGIP1	49733	SGIP1-203	MANE
SGK1	49762	SGK1-204	MANE
SGK2	49766	SGK2-201	longest_CDS
SGK3	49770	SGK3-208	MANE
SGMS1	49773	SGMS1-202	MANE
SGMS1-AS1	49778	SGMS1-AS1-201	Ensembl
SGMS2	49780	SGMS2-210	MANE
SGO1	49781	SGO1-203	MANE
SGO2	49784	SGO2-201	MANE
SGPL1	49785	SGPL1-202	MANE
SGPP1	49790	SGPP1-201	MANE
SGPP2	49791	SGPP2-201	MANE
SGSH	49794	SGSH-201	MANE
SGSM1	49796	SGSM1-201	MANE
SGSM2	49805	SGSM2-201	MANE
SGSM3	49806	SGSM3-201	MANE
SGTA	49819	SGTA-201	MANE
SGTB	49826	SGTB-201	MANE
SH2B1	49829	SH2B1-203	longest_CDS
SH2B2	49830	SH2B2-201	MANE
SH2B3	49832	SH2B3-201	MANE
SH2D3C	49835	SH2D3C-203	longest_CDS
SH2D4A	49837	SH2D4A-201	MANE
SH2D5	49838	SH2D5-202	MANE
SH2D6	49839	SH2D6-203	MANE
SH3BGR	49843	SH3BGR-201	MANE
SH3BGRL	49845	SH3BGRL-201	MANE
SH3BGRL2	49847	SH3BGRL2-201	MANE
SH3BGRL3	49848	SH3BGRL3-201	MANE
SH3BP1	49850	transcript42260.chr22.nic	longest_CDS
SH3BP2	49851	SH3BP2-206	MANE
SH3BP4	49855	SH3BP4-202	MANE
SH3BP5	49858	SH3BP5-202	MANE
SH3BP5-AS1	49863	SH3BP5-AS1-202	Ensembl
SH3BP5L	49865	SH3BP5L-201	MANE
SH3D19	49872	SH3D19-210	MANE
SH3D21	49874	SH3D21-206	longest_CDS
SH3GL1	49876	SH3GL1-201	MANE
SH3GL2	49879	SH3GL2-201	MANE
SH3GL3	49882	SH3GL3-202	MANE
SH3GLB1	49890	SH3GLB1-201	MANE
SH3GLB2	49895	SH3GLB2-203	MANE
SH3KBP1	49921	SH3KBP1-205	MANE
SH3PXD2A	49924	SH3PXD2A-202	longest_CDS
SH3PXD2B	49925	SH3PXD2B-201	MANE
SH3RF1	49935	SH3RF1-201	MANE
SH3RF2	49937	SH3RF2-201	MANE
SH3RF3	49940	SH3RF3-201	MANE
SH3RF3-AS1	49941	SH3RF3-AS1-201	Ensembl
SH3TC1	49942	SH3TC1-201	MANE
SH3TC2	49952	SH3TC2-215	MANE
SH3TC2-DT			no_CDS
SH3YL1	49962	SH3YL1-201	MANE
SHANK1	49968	SHANK1-201	MANE
SHANK2	49970	SHANK2-219	longest_CDS
SHANK3	49975	SHANK3-201	Ensembl
SHARPIN	49977	SHARPIN-202	MANE
SHB	49978	SHB-201	MANE
SHBG	49979	transcript16587.chr17.nic	longest_CDS
SHC1	49983	SHC1-210	MANE
SHC2	49987	SHC2-201	MANE
SHC3	49988	SHC3-202	MANE
SHC4	49990	SHC4-201	MANE
SHCBP1	49992	SHCBP1-201	MANE
SHD	49994	SHD-201	MANE
SHF	49997	SHF-212	MANE
SHFL	49999	SHFL-201	MANE
SHISA2	50003	SHISA2-201	MANE
SHISA4	50004	SHISA4-201	MANE
SHISA5	50012	SHISA5-201	MANE
SHISA6	50013	SHISA6-203	longest_CDS
SHISA7	50015	SHISA7-201	MANE
SHISA8	50017	SHISA8-202	MANE
SHISA9	50020	SHISA9-203	MANE
SHKBP1	50021	SHKBP1-201	MANE
SHLD1	50024	SHLD1-201	MANE
SHLD2	50028	SHLD2-202	MANE
SHLD3	50030	SHLD3-201	MANE
SHMT1	50034	SHMT1-201	MANE
SHMT2	50037	SHMT2-201	MANE
SHOC2	50050	SHOC2-202	MANE
SHOX2	50052	SHOX2-204	longest_CDS
SHPK	50053	SHPK-201	MANE
SHPRH	50056	SHPRH-201	MANE
SHQ1	50061	SHQ1-201	MANE
SHROOM1	50063	SHROOM1-203	MANE
SHROOM2	50067	SHROOM2-201	MANE
SHROOM3	50069	SHROOM3-201	MANE
SHROOM4	50070	SHROOM4-201	longest_CDS
SHTN1	50073	SHTN1-202	MANE
SIAE	50081	SIAE-201	MANE
SIAH1	50084	SIAH1-203	MANE
SIAH2	50085	SIAH2-201	MANE
SIAH3	50086	SIAH3-201	MANE
SIDT1	50088	SIDT1-201	MANE
SIDT2	50092	SIDT2-202	MANE
SIGIRR	50093	SIGIRR-206	longest_CDS
SIGLEC1	50095	SIGLEC1-201	MANE
SIGLEC10	50096	SIGLEC10-201	MANE
SIGLEC11	50101	SIGLEC11-203	MANE
SIGLEC5	50102	SIGLEC5-202	MANE
SIGLEC7	50103	transcript134996.chr19.nic	longest_CDS
SIGLEC8	50104	SIGLEC8-201	MANE
SIGLEC9	50107	SIGLEC9-201	MANE
SIGMAR1	50109	SIGMAR1-201	MANE
SIK1	50113	SIK1-201	MANE
SIK2	50114	SIK2-201	MANE
SIK3	50120	SIK3-204	MANE
SIKE1	50127	SIKE1-201	MANE
SIL1	50128	SIL1-202	MANE
SILC1	50131	SILC1-207	longest_CDS
SIM2	50140	SIM2-201	MANE
SIMC1	50142	SIMC1-203	MANE
SIN3A	50145	SIN3A-202	MANE
SIN3B	50152	SIN3B-201	MANE
SINHCAF	50157	SINHCAF-201	MANE
SIPA1	50158	SIPA1-209	MANE
SIPA1L1	50162	SIPA1L1-202	MANE
SIPA1L2	50168	SIPA1L2-206	MANE
SIPA1L3	50174	SIPA1L3-201	MANE
SIRPA	50179	SIRPA-202	MANE
SIRT1	50180	SIRT1-201	MANE
SIRT2	50183	SIRT2-201	MANE
SIRT3	50185	SIRT3-201	MANE
SIRT4	50188	SIRT4-201	MANE
SIRT5	50192	SIRT5-205	MANE
SIRT6	50199	SIRT6-202	MANE
SIRT7	50205	SIRT7-201	MANE
SIVA1	50210	SIVA1-201	MANE
SIX1	50211	SIX1-205	MANE
SIX3	50212	SIX3-201	MANE
SIX4	50214	SIX4-201	MANE
SKA2	50216	SKA2-201	MANE
SKA3	50219	SKA3-201	longest_CDS
SKAP1	50220	transcript89375.chr17.nic	longest_CDS
SKAP2	50221	SKAP2-201	MANE
SKI	50222	SKI-201	MANE
SKIC2	50227	SKIC2-201	MANE
SKIC3	50259	SKIC3-201	MANE
SKIC8	50274	SKIC8-201	MANE
SKIDA1	50275	SKIDA1-202	MANE
SKIL	50278	SKIL-205	APPRIS
SKP1	50281	SKP1-202	MANE
SKP2	50294	SKP2-202	MANE
SLA	50297	SLA-201	MANE
SLAIN1	50305	SLAIN1-206	MANE
SLAIN2	50310	SLAIN2-201	MANE
SLAMF8	50312	SLAMF8-201	MANE
SLBP	50315	SLBP-206	MANE
SLC10A3	50316	SLC10A3-201	APPRIS
SLC10A4	50318	SLC10A4-201	MANE
SLC10A5	50320	SLC10A5-201	MANE
SLC10A7	50321	SLC10A7-201	MANE
SLC11A1	50325	SLC11A1-201	MANE
SLC11A2	50331	SLC11A2-201	MANE
SLC12A1	50338	SLC12A1-211	longest_CDS
SLC12A2	50341	SLC12A2-201	MANE
SLC12A2-DT	50348	SLC12A2-DT-201	Ensembl
SLC12A4	50351	SLC12A4-201	MANE
SLC12A5	50358	SLC12A5-201	MANE
SLC12A6	50361	SLC12A6-207	longest_CDS
SLC12A7	50362	SLC12A7-201	MANE
SLC12A8	50363	SLC12A8-202	longest_CDS
SLC12A9	50365	SLC12A9-209	longest_CDS
SLC13A3	50369	SLC13A3-201	MANE
SLC13A4	50372	SLC13A4-208	MANE
SLC13A5	50376	SLC13A5-203	MANE
SLC14A1	50379	SLC14A1-201	MANE
SLC15A2	50380	SLC15A2-205	MANE
SLC15A4	50382	SLC15A4-201	MANE
SLC16A1	50386	SLC16A1-201	MANE
SLC16A1-AS1			no_CDS
SLC16A10	50393	SLC16A10-202	MANE
SLC16A11	50395	SLC16A11-203	longest_CDS
SLC16A13	50396	SLC16A13-201	MANE
SLC16A14	50397	SLC16A14-201	MANE
SLC16A2	50399	SLC16A2-201	MANE
SLC16A3	50401	SLC16A3-213	MANE
SLC16A4	50402	SLC16A4-201	MANE
SLC16A4-AS1	50405	SLC16A4-AS1-201	Ensembl
SLC16A6	50406	SLC16A6-202	MANE
SLC16A7	50409	SLC16A7-203	MANE
SLC16A9	50411	SLC16A9-202	MANE
SLC17A5	50412	SLC17A5-201	MANE
SLC17A6	50414	SLC17A6-201	MANE
SLC17A7	50416	SLC17A7-201	MANE
SLC17A8	50420	SLC17A8-201	MANE
SLC17A9			no_CDS
SLC18A2	50422	SLC18A2-202	MANE
SLC18B1	50426	SLC18B1-201	MANE
SLC19A1	50428	SLC19A1-201	MANE
SLC19A2	50434	SLC19A2-201	MANE
SLC19A3	50436	SLC19A3-210	MANE
SLC1A1	50438	SLC1A1-201	MANE
SLC1A2	50443	SLC1A2-201	MANE
SLC1A3	50476	SLC1A3-201	MANE
SLC1A3-AS1			no_CDS
SLC1A4	50486	SLC1A4-201	MANE
SLC1A5	50489	SLC1A5-203	MANE
SLC1A6	50491	SLC1A6-204	MANE
SLC20A1	50494	SLC20A1-201	MANE
SLC20A1-DT	50495	SLC20A1-DT-201	longest_CDS
SLC20A2	50499	SLC20A2-208	MANE
SLC22A10	50502	SLC22A10-202	longest_CDS
SLC22A14	50503	SLC22A14-204	longest_CDS
SLC22A15	50505	SLC22A15-202	MANE
SLC22A17	50510	SLC22A17-202	MANE
SLC22A18	50512	SLC22A18-213	MANE
SLC22A23	50514	SLC22A23-203	MANE
SLC22A3	50516	SLC22A3-201	MANE
SLC22A4	50517	SLC22A4-201	MANE
SLC22A5	50519	SLC22A5-201	MANE
SLC22A6	50524	SLC22A6-201	MANE
SLC22A8	50526	SLC22A8-202	MANE
SLC22A9	50528	SLC22A9-201	MANE
SLC23A2	50531	SLC23A2-201	MANE
SLC24A1	50533	SLC24A1-201	MANE
SLC24A2	50535	SLC24A2-202	MANE
SLC24A3	50537	SLC24A3-201	MANE
SLC24A4	50540	SLC24A4-205	MANE
SLC25A1	50546	SLC25A1-201	MANE
SLC25A10	50550	SLC25A10-202	MANE
SLC25A11	50551	SLC25A11-201	MANE
SLC25A12	50554	SLC25A12-202	MANE
SLC25A13	50559	SLC25A13-201	MANE
SLC25A14	50561	SLC25A14-214	MANE
SLC25A15	50564	SLC25A15-205	APPRIS
SLC25A16	50566	SLC25A16-207	MANE
SLC25A17	50569	SLC25A17-210	MANE
SLC25A18	50571	SLC25A18-201	MANE
SLC25A19	50576	SLC25A19-204	MANE
SLC25A2	50578	SLC25A2-201	MANE
SLC25A20	50579	SLC25A20-201	MANE
SLC25A21	50581	SLC25A21-201	MANE
SLC25A21-AS1	50583	SLC25A21-AS1-201	Ensembl
SLC25A22	50584	SLC25A22-228	MANE
SLC25A23	50587	SLC25A23-202	MANE
SLC25A24	50590	SLC25A24-203	MANE
SLC25A25	50596	SLC25A25-204	MANE
SLC25A25-AS1	50597	SLC25A25-AS1-201	Ensembl
SLC25A26	50608	SLC25A26-202	MANE
SLC25A27	50611	SLC25A27-201	MANE
SLC25A28	50613	SLC25A28-201	MANE
SLC25A28-DT	50615	SLC25A28-DT-201	Ensembl
SLC25A29	50620	SLC25A29-201	MANE
SLC25A3	50628	SLC25A3-216	MANE
SLC25A30	50631	SLC25A30-204	MANE
SLC25A32	50634	transcript151410.chr8.nnic	longest_CDS
SLC25A33	50637	SLC25A33-201	MANE
SLC25A34	50638	SLC25A34-201	MANE
SLC25A35	50639	SLC25A35-202	MANE
SLC25A36	50640	SLC25A36-201	MANE
SLC25A37	50649	SLC25A37-206	MANE
SLC25A38	50652	SLC25A38-209	MANE
SLC25A39	50657	SLC25A39-202	MANE
SLC25A4	50658	SLC25A4-201	MANE
SLC25A40	50660	SLC25A40-201	MANE
SLC25A42	50666	SLC25A42-201	MANE
SLC25A43	50668	SLC25A43-201	MANE
SLC25A44	50671	SLC25A44-201	MANE
SLC25A45	50675	SLC25A45-202	MANE
SLC25A46	50679	SLC25A46-201	MANE
SLC25A48	50688	SLC25A48-211	MANE
SLC25A5	50690	SLC25A5-201	MANE
SLC25A5-AS1	50692	SLC25A5-AS1-207	Ensembl
SLC25A51	50694	SLC25A51-201	MANE
SLC25A53	50698	transcript123499.chrX.nnic	longest_CDS
SLC25A6	50700	SLC25A6-201	MANE
SLC26A11	50703	SLC26A11-201	MANE
SLC26A2	50706	SLC26A2-201	MANE
SLC26A4	50708	SLC26A4-207	MANE
SLC26A4-AS1	50710	SLC26A4-AS1-211	Ensembl
SLC26A6	50716	SLC26A6-207	longest_CDS
SLC26A8	50718	SLC26A8-208	MANE
SLC26A9	50722	SLC26A9-203	MANE
SLC27A1	50726	SLC27A1-201	MANE
SLC27A2	50728	SLC27A2-201	MANE
SLC27A3	50735	SLC27A3-201	longest_CDS
SLC27A4	50739	SLC27A4-201	MANE
SLC27A5	50742	SLC27A5-202	longest_CDS
SLC27A6	50745	SLC27A6-201	MANE
SLC28A2-AS1			no_CDS
SLC29A1	50750	SLC29A1-206	MANE
SLC29A2	50754	SLC29A2-202	MANE
SLC29A3	50761	SLC29A3-201	MANE
SLC29A4	50763	SLC29A4-202	MANE
SLC2A1	50767	SLC2A1-203	MANE
SLC2A1-DT	50770	SLC2A1-DT-201	longest_CDS
SLC2A10	50771	SLC2A10-201	MANE
SLC2A11	50772	SLC2A11-202	MANE
SLC2A12	50780	SLC2A12-201	MANE
SLC2A13	50783	SLC2A13-201	MANE
SLC2A3	50786	SLC2A3-201	MANE
SLC2A4	50789	SLC2A4-201	MANE
SLC2A4RG	50790	SLC2A4RG-201	MANE
SLC2A5	50793	SLC2A5-202	MANE
SLC2A6	50795	SLC2A6-202	MANE
SLC2A8	50798	SLC2A8-203	MANE
SLC30A1	50800	SLC30A1-201	MANE
SLC30A10	50801	SLC30A10-202	MANE
SLC30A3	50806	SLC30A3-201	MANE
SLC30A4	50808	SLC30A4-201	MANE
SLC30A5	50810	SLC30A5-202	MANE
SLC30A6	50812	SLC30A6-201	MANE
SLC30A6-DT	50814	SLC30A6-DT-201	Ensembl
SLC30A7	50816	SLC30A7-201	MANE
SLC30A9	50820	SLC30A9-201	MANE
SLC31A1	50821	SLC31A1-201	MANE
SLC31A2	50823	SLC31A2-201	MANE
SLC32A1	50824	SLC32A1-201	MANE
SLC33A1	50829	SLC33A1-207	MANE
SLC34A2	50831	SLC34A2-201	MANE
SLC35A1	50834	SLC35A1-201	MANE
SLC35A2	50837	SLC35A2-201	MANE
SLC35A3	50844	SLC35A3-207	MANE
SLC35A4	50849	SLC35A4-201	MANE
SLC35A5	50852	SLC35A5-206	MANE
SLC35B1	50854	SLC35B1-201	MANE
SLC35B2	50860	SLC35B2-202	MANE
SLC35B3	50864	SLC35B3-202	MANE
SLC35B4	50865	SLC35B4-201	MANE
SLC35C1	50867	SLC35C1-201	MANE
SLC35C2	50868	SLC35C2-204	MANE
SLC35D1	50873	SLC35D1-201	MANE
SLC35D2	50877	SLC35D2-201	MANE
SLC35D3	50878	SLC35D3-201	MANE
SLC35E1	50880	SLC35E1-208	MANE
SLC35E2B	50883	SLC35E2B-205	MANE
SLC35E3	50889	SLC35E3-202	MANE
SLC35E4	50892	SLC35E4-201	MANE
SLC35F1	50894	SLC35F1-201	MANE
SLC35F2	50896	SLC35F2-204	MANE
SLC35F3	50899	SLC35F3-201	APPRIS
SLC35F4	50900	SLC35F4-206	MANE
SLC35F5	50905	SLC35F5-201	MANE
SLC35F6	50907	SLC35F6-201	MANE
SLC35G1	50910	SLC35G1-202	MANE
SLC35G2	50912	SLC35G2-202	MANE
SLC35G5	50914	SLC35G5-201	MANE
SLC36A1	50915	SLC36A1-201	MANE
SLC36A4	50920	SLC36A4-201	MANE
SLC37A1	50927	SLC37A1-201	MANE
SLC37A2	50928	SLC37A2-205	longest_CDS
SLC37A3	50930	SLC37A3-201	MANE
SLC37A4	50940	SLC37A4-201	Ensembl
SLC38A1	50950	SLC38A1-201	MANE
SLC38A10	50956	SLC38A10-202	MANE
SLC38A11	50957	SLC38A11-211	MANE
SLC38A2	50959	SLC38A2-201	MANE
SLC38A3	50962	SLC38A3-206	MANE
SLC38A4	50965	SLC38A4-201	MANE
SLC38A4-AS1			no_CDS
SLC38A5	50967	SLC38A5-213	MANE
SLC38A6	50970	SLC38A6-202	longest_CDS
SLC38A7	50973	SLC38A7-201	MANE
SLC38A9	50979	SLC38A9-202	MANE
SLC39A1	50983	SLC39A1-202	MANE
SLC39A10	50988	SLC39A10-201	MANE
SLC39A11	50991	SLC39A11-201	MANE
SLC39A12	50996	SLC39A12-201	MANE
SLC39A13	50999	SLC39A13-202	MANE
SLC39A13-AS1			no_CDS
SLC39A14	51005	SLC39A14-204	MANE
SLC39A3	51006	SLC39A3-201	MANE
SLC39A6	51009	SLC39A6-201	MANE
SLC39A7	51012	SLC39A7-202	MANE
SLC39A8	51021	SLC39A8-201	MANE
SLC39A9	51023	SLC39A9-202	MANE
SLC3A1	51028	SLC3A1-201	MANE
SLC3A2	51037	SLC3A2-201	MANE
SLC40A1	51050	SLC40A1-201	MANE
SLC41A1	51051	SLC41A1-201	MANE
SLC41A2	51053	SLC41A2-201	MANE
SLC41A3	51056	SLC41A3-203	MANE
SLC43A1	51060	SLC43A1-201	MANE
SLC43A2	51064	SLC43A2-201	MANE
SLC43A3	51065	SLC43A3-203	MANE
SLC44A1	51068	SLC44A1-201	MANE
SLC44A2	51075	SLC44A2-201	MANE
SLC44A3	51079	SLC44A3-201	MANE
SLC44A5	51082	SLC44A5-201	longest_CDS
SLC45A1	51083	SLC45A1-202	MANE
SLC45A3	51088	SLC45A3-201	MANE
SLC45A4	51089	SLC45A4-202	MANE
SLC46A1	51094	SLC46A1-207	MANE
SLC46A2	51095	SLC46A2-201	MANE
SLC46A3	51096	SLC46A3-201	MANE
SLC47A1	51101	SLC47A1-201	MANE
SLC47A2			no_CDS
SLC48A1	51104	SLC48A1-201	MANE
SLC49A3	51106	SLC49A3-209	longest_CDS
SLC49A4	51111	SLC49A4-201	MANE
SLC4A10	51118	SLC4A10-206	MANE
SLC4A11	51122	SLC4A11-207	MANE
SLC4A1AP	51125	SLC4A1AP-201	MANE
SLC4A2	51134	SLC4A2-202	MANE
SLC4A3	51139	SLC4A3-203	MANE
SLC4A4	51144	SLC4A4-201	MANE
SLC4A5	51146	SLC4A5-213	longest_CDS
SLC4A7	51149	SLC4A7-213	MANE
SLC4A8	51154	SLC4A8-203	MANE
SLC50A1	51161	SLC50A1-203	MANE
SLC52A2	51169	SLC52A2-213	MANE
SLC52A3	51175	SLC52A3-205	MANE
SLC5A11	51182	SLC5A11-202	MANE
SLC5A12	51183	SLC5A12-202	MANE
SLC5A3	51184	SLC5A3-201	MANE
SLC5A4	51185	SLC5A4-201	MANE
SLC5A4-AS1	51187	SLC5A4-AS1-202	Ensembl
SLC5A6	51189	SLC5A6-201	MANE
SLC5A8	51195	transcript144235.chr12.nnic	longest_CDS
SLC66A1	51199	SLC66A1-201	MANE
SLC66A2	51204	SLC66A2-203	MANE
SLC66A3	51206	SLC66A3-201	MANE
SLC6A1	51226	SLC6A1-201	MANE
SLC6A11	51233	SLC6A11-201	MANE
SLC6A12	51235	SLC6A12-217	MANE
SLC6A13	51237	SLC6A13-201	MANE
SLC6A15	51247	SLC6A15-201	MANE
SLC6A17	51252	SLC6A17-201	MANE
SLC6A20	51254	SLC6A20-202	MANE
SLC6A6	51257	SLC6A6-204	longest_CDS
SLC6A7	51263	SLC6A7-201	MANE
SLC6A8	51264	SLC6A8-201	MANE
SLC6A9	51265	SLC6A9-205	MANE
SLC7A1	51267	SLC7A1-201	MANE
SLC7A10	51268	SLC7A10-201	MANE
SLC7A11	51269	SLC7A11-201	MANE
SLC7A14	51271	SLC7A14-201	MANE
SLC7A14-AS1	51274	SLC7A14-AS1-203	Ensembl
SLC7A2	51276	SLC7A2-204	MANE
SLC7A3	51277	SLC7A3-202	MANE
SLC7A4	51279	SLC7A4-201	MANE
SLC7A5	51281	SLC7A5-201	MANE
SLC7A6	51282	SLC7A6-201	MANE
SLC7A6OS	51286	SLC7A6OS-201	MANE
SLC7A7	51288	SLC7A7-215	longest_CDS
SLC7A8	51292	SLC7A8-201	MANE
SLC8A1	51298	SLC8A1-201	MANE
SLC8A1-AS1			no_CDS
SLC8A2	51300	SLC8A2-201	MANE
SLC8A3	51305	SLC8A3-202	MANE
SLC8B1	51307	SLC8B1-217	MANE
SLC9A1	51311	SLC9A1-201	MANE
SLC9A2	51315	SLC9A2-201	MANE
SLC9A3-AS1	51316	SLC9A3-AS1-201	longest_CDS
SLC9A5	51318	SLC9A5-201	MANE
SLC9A6	51328	SLC9A6-206	MANE
SLC9A7	51329	SLC9A7-205	MANE
SLC9A8	51333	SLC9A8-201	MANE
SLC9A9	51336	SLC9A9-201	MANE
SLC9B2	51339	SLC9B2-202	MANE
SLCO1A2	51343	SLCO1A2-217	MANE
SLCO1C1	51345	SLCO1C1-201	MANE
SLCO2A1	51347	SLCO2A1-201	MANE
SLCO2B1	51348	SLCO2B1-201	MANE
SLCO3A1	51351	SLCO3A1-201	MANE
SLCO4A1	51357	SLCO4A1-201	MANE
SLCO4A1-AS2	51361	SLCO4A1-AS2-201	Ensembl
SLCO4C1	51362	SLCO4C1-201	MANE
SLCO5A1	51363	SLCO5A1-201	MANE
SLF1	51366	SLF1-201	MANE
SLF2	51368	SLF2-201	MANE
SLFN11	51372	SLFN11-214	MANE
SLFN12	51373	SLFN12-206	longest_CDS
SLFN5	51376	SLFN5-201	MANE
SLFNL1	51377	SLFNL1-202	longest_CDS
SLFNL1-AS1	51378	SLFNL1-AS1-201	Ensembl
SLIRP	51382	SLIRP-209	MANE
SLIT1	51384	SLIT1-201	MANE
SLIT2	51385	SLIT2-204	MANE
SLIT3	51391	SLIT3-205	MANE
SLITRK1	51394	SLITRK1-202	MANE
SLITRK2	51395	SLITRK2-201	MANE
SLITRK3	51401	SLITRK3-202	MANE
SLITRK4	51403	SLITRK4-202	MANE
SLITRK5	51406	SLITRK5-202	MANE
SLK	51407	SLK-202	MANE
SLMAP	51426	SLMAP-230	MANE
SLPI	51427	SLPI-201	MANE
SLTM	51435	SLTM-202	MANE
SLU7	51441	SLU7-201	MANE
SLX1A	51444	SLX1A-201	MANE
SLX1B	51446	SLX1B-201	Ensembl
SLX4	51449	SLX4-201	MANE
SLX4IP	51451	SLX4IP-201	MANE
SMAD1	51454	SMAD1-201	MANE
SMAD2	51465	SMAD2-201	MANE
SMAD3	51466	SMAD3-201	MANE
SMAD4	51468	SMAD4-201	MANE
SMAD5	51477	SMAD5-211	MANE
SMAD6	51479	SMAD6-205	longest_CDS
SMAD7	51480	SMAD7-201	MANE
SMAD9	51487	SMAD9-202	MANE
SMAP1	51491	SMAP1-203	MANE
SMAP2	51493	SMAP2-202	MANE
SMARCA1	51494	SMARCA1-201	MANE
SMARCA2	51501	SMARCA2-209	longest_CDS
SMARCA4	51509	SMARCA4-201	MANE
SMARCA5	51523	SMARCA5-201	MANE
SMARCAD1	51526	SMARCAD1-201	MANE
SMARCAL1	51539	SMARCAL1-201	MANE
SMARCB1	51546	SMARCB1-213	MANE
SMARCC1	51553	SMARCC1-201	MANE
SMARCC2	51559	SMARCC2-209	MANE
SMARCD1	51563	SMARCD1-202	MANE
SMARCD2	51567	SMARCD2-203	MANE
SMARCD3	51576	SMARCD3-201	MANE
SMARCE1	51592	SMARCE1-202	MANE
SMC1A	51605	SMC1A-201	MANE
