gene_base	gene_versioned	canonical_enst_base	canonical_iso_idx	canonical_source	canonical_iso_id
ENSG00000185504	ENSG00000185504.17	ENST00000327787	9260	MANE	ENST00000327787.13
ENSG00000185513	ENSG00000185513.18	ENST00000422861	20276	longest_CDS	ENST00000422861.3
ENSG00000185515	ENSG00000185515.16	ENST00000330045	9421	MANE	ENST00000330045.12
ENSG00000185518	ENSG00000185518.12	ENST00000330276	9438	longest_CDS	ENST00000330276.4
ENSG00000185532	ENSG00000185532.20	ENST00000373980	15154	MANE	ENST00000373980.11
ENSG00000185551	ENSG00000185551.15	ENST00000394166	17622	MANE	ENST00000394166.8
ENSG00000185559	ENSG00000185559.16	ENST00000341267	10573	MANE	ENST00000341267.9
ENSG00000185567	ENSG00000185567.7	ENST00000333244	9696	MANE	ENST00000333244.6
ENSG00000185585	ENSG00000185585.20	ENST00000373580	15039	MANE	ENST00000373580.8
ENSG00000185591	ENSG00000185591.10	ENST00000327443	9233	MANE	ENST00000327443.9
ENSG00000185608	ENSG00000185608.9	ENST00000333130	9683	MANE	ENST00000333130.4
ENSG00000185610	ENSG00000185610.6	ENST00000332700	9647	MANE	ENST00000332700.6
ENSG00000185614	ENSG00000185614.7	ENST00000333323	9702	MANE	ENST00000333323.6
ENSG00000185619	ENSG00000185619.19	ENST00000362003	13052	MANE	ENST00000362003.10
ENSG00000185621	ENSG00000185621.11	ENST00000420910	20160	MANE	ENST00000420910.7
ENSG00000185624	ENSG00000185624.16	ENST00000331483	9558	MANE	ENST00000331483.9
ENSG00000185627	ENSG00000185627.19	ENST00000532097	26530	MANE	ENST00000532097.6
ENSG00000185630	ENSG00000185630.20	ENST00000420696	20140	MANE	ENST00000420696.7
ENSG00000185650	ENSG00000185650.10	ENST00000439696	21491	MANE	ENST00000439696.3
ENSG00000185651	ENSG00000185651.16	ENST00000342192	10680	MANE	ENST00000342192.9
ENSG00000185652	ENSG00000185652.12	ENST00000423158	20304	MANE	ENST00000423158.4
ENSG00000185658	ENSG00000185658.14	ENST00000342449	10707	MANE	ENST00000342449.8
ENSG00000185669	ENSG00000185669.6	ENST00000332281	9618	MANE	ENST00000332281.6
ENSG00000185670	ENSG00000185670.9	ENST00000394807	17776	MANE	ENST00000394807.5
ENSG00000185721	ENSG00000185721.14	ENST00000331457	9557	MANE	ENST00000331457.9
ENSG00000185722	ENSG00000185722.18	ENST00000341657	10624	MANE	ENST00000341657.9
ENSG00000185728	ENSG00000185728.17	ENST00000539294	27018	MANE	ENST00000539294.6
ENSG00000185730	ENSG00000185730.8	ENST00000330143	9428	MANE	ENST00000330143.8
ENSG00000185736	ENSG00000185736.16	BambuTx1102	92	longest_CDS	BambuTx1102
ENSG00000185739	ENSG00000185739.13	ENST00000399609	18701	MANE	ENST00000399609.7
ENSG00000185745	ENSG00000185745.10	ENST00000371804	14490	MANE	ENST00000371804.4
ENSG00000185753	ENSG00000185753.13	ENST00000327877	9267	MANE	ENST00000327877.10
ENSG00000185760	ENSG00000185760.18	ENST00000370398	14116	MANE	ENST00000370398.6
ENSG00000185761	ENSG00000185761.11	BambuTx1825	628	longest_CDS	BambuTx1825
ENSG00000185787	ENSG00000185787.16	ENST00000426013	20543	MANE	ENST00000426013.7
ENSG00000185798	ENSG00000185798.8	ENST00000332629	9642	MANE	ENST00000332629.7
ENSG00000185800	ENSG00000185800.12	ENST00000270223	5103	MANE	ENST00000270223.7
ENSG00000185808	ENSG00000185808.14	ENST00000360525	12675	MANE	ENST00000360525.9
ENSG00000185811	ENSG00000185811.21	ENST00000331340	9544	MANE	ENST00000331340.8
ENSG00000185813	ENSG00000185813.11	ENST00000538936	26985	MANE	ENST00000538936.7
ENSG00000185818	ENSG00000185818.8	ENST00000423729	20340	MANE	ENST00000423729.3
ENSG00000185825	ENSG00000185825.17	ENST00000345046	11006	MANE	ENST00000345046.12
ENSG00000185829	ENSG00000185829.19	ENST00000336125	9962	MANE	ENST00000336125.6
ENSG00000185838	ENSG00000185838.14	ENST00000329517	9382	MANE	ENST00000329517.11
ENSG00000185847	ENSG00000185847.10	ENST00000553177	27860	Ensembl	ENST00000553177.8
ENSG00000185869	ENSG00000185869.15	ENST00000391711	17067	MANE	ENST00000391711.8
ENSG00000185875	ENSG00000185875.13	ENST00000376356	15658	MANE	ENST00000376356.5
ENSG00000185883	ENSG00000185883.12	ENST00000330398	9460	MANE	ENST00000330398.9
ENSG00000185885	ENSG00000185885.17	ENST00000408968	19332	MANE	ENST00000408968.4
ENSG00000185896	ENSG00000185896.11	ENST00000332556	9639	MANE	ENST00000332556.5
ENSG00000185900	ENSG00000185900.11	ENST00000676193	33466	APPRIS	ENST00000676193.1
ENSG00000185909	ENSG00000185909.15	ENST00000332780	9650	MANE	ENST00000332780.4
ENSG00000185915	ENSG00000185915.5	ENST00000379499	16262	MANE	ENST00000379499.3
ENSG00000185917	ENSG00000185917.14	ENST00000332131	9610	MANE	ENST00000332131.9
ENSG00000185920	ENSG00000185920.19	ENST00000430669	20892	longest_CDS	ENST00000430669.6
ENSG00000185942	ENSG00000185942.13	ENST00000623646	31209	MANE	ENST00000623646.3
ENSG00000185946	ENSG00000185946.16	ENST00000423855	20356	MANE	ENST00000423855.7
ENSG00000185947	ENSG00000185947.15	ENST00000300870	6880	MANE	ENST00000300870.15
ENSG00000185950	ENSG00000185950.9	ENST00000375856	15573	MANE	ENST00000375856.5
ENSG00000185958	ENSG00000185958.10	ENST00000543096	27279	longest_CDS	ENST00000543096.5
ENSG00000185963	ENSG00000185963.14	ENST00000356884	11994	MANE	ENST00000356884.11
ENSG00000185973	ENSG00000185973.12	ENST00000334398	9782	MANE	ENST00000334398.8
ENSG00000186001	ENSG00000186001.14	ENST00000425562	20502	MANE	ENST00000425562.7
ENSG00000186010	ENSG00000186010.19	ENST00000507754	25119	MANE	ENST00000507754.9
ENSG00000186017	ENSG00000186017.16	ENST00000452939	22399	MANE	ENST00000452939.7
ENSG00000186020	ENSG00000186020.13	ENST00000591340	29597	MANE	ENST00000591340.6
ENSG00000186026	ENSG00000186026.7	ENST00000421176	20178	MANE	ENST00000421176.4
ENSG00000186051	ENSG00000186051.7	BambuTx1065	59	longest_CDS	BambuTx1065
ENSG00000186063	ENSG00000186063.13	ENST00000340020	10418	MANE	ENST00000340020.11
ENSG00000186073	ENSG00000186073.14	ENST00000566621	28584	MANE	ENST00000566621.6
ENSG00000186088	ENSG00000186088.16	ENST00000257626	3551	MANE	ENST00000257626.12
ENSG00000186104	ENSG00000186104.11	ENST00000334636	9810	MANE	ENST00000334636.10
ENSG00000186105	ENSG00000186105.8	ENST00000334994	9852	MANE	ENST00000334994.6
ENSG00000186106	ENSG00000186106.11	ENST00000335659	9910	MANE	ENST00000335659.7
ENSG00000186111	ENSG00000186111.11	ENST00000335312	9880	MANE	ENST00000335312.8
ENSG00000186130	ENSG00000186130.5	ENST00000373659	15058	MANE	ENST00000373659.4
ENSG00000186132	ENSG00000186132.15	ENST00000334816	9834	MANE	ENST00000334816.12
ENSG00000186141	ENSG00000186141.10	ENST00000334163	9753	MANE	ENST00000334163.4
ENSG00000186153	ENSG00000186153.19	ENST00000566780	28593	MANE	ENST00000566780.6
ENSG00000186174	ENSG00000186174.13	ENST00000334801	9827	longest_CDS	ENST00000334801.7
ENSG00000186184	ENSG00000186184.20	ENST00000302979	7077	MANE	ENST00000302979.5
ENSG00000186187	ENSG00000186187.12	ENST00000335325	9882	MANE	ENST00000335325.9
ENSG00000186205	ENSG00000186205.14	ENST00000366910	13193	MANE	ENST00000366910.10
ENSG00000186222	ENSG00000186222.5	ENST00000320776	8663	MANE	ENST00000320776.5
ENSG00000186231	ENSG00000186231.17	ENST00000369261	13813	MANE	ENST00000369261.9
ENSG00000186260	ENSG00000186260.17	ENST00000571589	28813	MANE	ENST00000571589.6
ENSG00000186272	ENSG00000186272.13	ENST00000307658	7479	MANE	ENST00000307658.12
ENSG00000186280	ENSG00000186280.7	ENST00000335080	9858	MANE	ENST00000335080.6
ENSG00000186283	ENSG00000186283.14	ENST00000367627	13409	MANE	ENST00000367627.8
ENSG00000186298	ENSG00000186298.12	ENST00000335007	9853	MANE	ENST00000335007.10
ENSG00000186300	ENSG00000186300.12	ENST00000334241	9763	MANE	ENST00000334241.9
ENSG00000186310	ENSG00000186310.10	ENST00000373079	14880	MANE	ENST00000373079.4
ENSG00000186314	ENSG00000186314.12	ENST00000683046	34481	MANE	ENST00000683046.1
ENSG00000186318	ENSG00000186318.18	ENST00000313005	7982	MANE	ENST00000313005.11
ENSG00000186326	ENSG00000186326.4	ENST00000334176	9754	MANE	ENST00000334176.4
ENSG00000186335	ENSG00000186335.9	ENST00000335244	9870	MANE	ENST00000335244.9
ENSG00000186340	ENSG00000186340.17	ENST00000617924	30810	MANE	ENST00000617924.6
ENSG00000186350	ENSG00000186350.12	ENST00000481739	23941	MANE	ENST00000481739.2
ENSG00000186352	ENSG00000186352.9	ENST00000335174	9864	MANE	ENST00000335174.6
ENSG00000186364	ENSG00000186364.12	ENST00000334513	9797	MANE	ENST00000334513.6
ENSG00000186376	ENSG00000186376.16	ENST00000370766	14213	MANE	ENST00000370766.8
ENSG00000186377	ENSG00000186377.8	ENST00000371901	14515	MANE	ENST00000371901.4
ENSG00000186395	ENSG00000186395.9	ENST00000269576	5068	MANE	ENST00000269576.6
ENSG00000186417	ENSG00000186417.15	ENST00000335449	9891	MANE	ENST00000335449.11
ENSG00000186432	ENSG00000186432.10	ENST00000334256	9764	MANE	ENST00000334256.9
ENSG00000186439	ENSG00000186439.16	ENST00000334268	9765	MANE	ENST00000334268.9
ENSG00000186462	ENSG00000186462.9	ENST00000373517	15027	MANE	ENST00000373517.4
ENSG00000186468	ENSG00000186468.13	ENST00000296674	6505	MANE	ENST00000296674.13
ENSG00000186470	ENSG00000186470.14	ENST00000377708	15904	MANE	ENST00000377708.7
ENSG00000186480	ENSG00000186480.13	ENST00000340368	10461	MANE	ENST00000340368.9
ENSG00000186501	ENSG00000186501.15	ENST00000374076	15177	MANE	ENST00000374076.9
ENSG00000186517	ENSG00000186517.14	ENST00000368013	13504	MANE	ENST00000368013.8
ENSG00000186522	ENSG00000186522.15	ENST00000397712	18418	MANE	ENST00000397712.7
ENSG00000186532	ENSG00000186532.12	ENST00000305513	7270	MANE	ENST00000305513.12
ENSG00000186566	ENSG00000186566.13	ENST00000591680	29615	MANE	ENST00000591680.6
ENSG00000186575	ENSG00000186575.20	ENST00000338641	10270	MANE	ENST00000338641.10
ENSG00000186577	ENSG00000186577.14	ENST00000476320	23664	MANE	ENST00000476320.6
ENSG00000186591	ENSG00000186591.13	ENST00000355621	11739	MANE	ENST00000355621.8
ENSG00000186603	ENSG00000186603.7	ENST00000334815	9832	MANE	ENST00000334815.6
ENSG00000186625	ENSG00000186625.14	ENST00000367411	13339	MANE	ENST00000367411.7
ENSG00000186628	ENSG00000186628.12	ENST00000334574	9806	MANE	ENST00000334574.12
ENSG00000186635	ENSG00000186635.16	ENST00000359373	12469	longest_CDS	ENST00000359373.9
ENSG00000186642	ENSG00000186642.16	ENST00000444035	21749	longest_CDS	ENST00000444035.6
ENSG00000186654	ENSG00000186654.22	ENST00000336985	10062	MANE	ENST00000336985.11
ENSG00000186660	ENSG00000186660.15	ENST00000316059	8248	MANE	ENST00000316059.7
ENSG00000186665	ENSG00000186665.10	ENST00000580729	29092	MANE	ENST00000580729.3
ENSG00000186666	ENSG00000186666.6	ENST00000333924	9738	MANE	ENST00000333924.6
ENSG00000186687	ENSG00000186687.16	ENST00000379380	16241	MANE	ENST00000379380.9
ENSG00000186716	ENSG00000186716.21	ENST00000305877	7297	MANE	ENST00000305877.13
ENSG00000186767	ENSG00000186767.7	ENST00000374884	15376	MANE	ENST00000374884.3
ENSG00000186787	ENSG00000186787.10	ENST00000434397	21130	MANE	ENST00000434397.3
ENSG00000186806	ENSG00000186806.6	ENST00000335624	9908	MANE	ENST00000335624.5
ENSG00000186812	ENSG00000186812.13	ENST00000330501	9466	MANE	ENST00000330501.12
ENSG00000186814	ENSG00000186814.15	ENST00000333206	9690	MANE	ENST00000333206.10
ENSG00000186815	ENSG00000186815.13	ENST00000335509	9902	MANE	ENST00000335509.11
ENSG00000186834	ENSG00000186834.4	ENST00000332499	9634	MANE	ENST00000332499.4
ENSG00000186866	ENSG00000186866.17	ENST00000349485	11276	MANE	ENST00000349485.10
ENSG00000186868	ENSG00000186868.18	ENST00000262410	4134	MANE	ENST00000262410.10
ENSG00000186889	ENSG00000186889.10	ENST00000335390	9888	MANE	ENST00000335390.6
ENSG00000186907	ENSG00000186907.8	ENST00000335099	9859	MANE	ENST00000335099.8
ENSG00000186908	ENSG00000186908.15	ENST00000426126	20555	MANE	ENST00000426126.7
ENSG00000186918	ENSG00000186918.14	ENST00000344423	10930	MANE	ENST00000344423.10
ENSG00000186951	ENSG00000186951.17	ENST00000407236	19240	MANE	ENST00000407236.6
ENSG00000186994	ENSG00000186994.12	ENST00000330915	9511	MANE	ENST00000330915.7
ENSG00000187024	ENSG00000187024.15	ENST00000419060	20050	APPRIS	ENST00000419060.5
ENSG00000187049	ENSG00000187049.11	ENST00000334888	9839	longest_CDS	ENST00000334888.10
ENSG00000187051	ENSG00000187051.9	ENST00000334678	9814	MANE	ENST00000334678.8
ENSG00000187068	ENSG00000187068.3	ENST00000335012	9854	MANE	ENST00000335012.3
ENSG00000187079	ENSG00000187079.20	ENST00000527636	26257	MANE	ENST00000527636.7
ENSG00000187091	ENSG00000187091.14	ENST00000334661	9813	MANE	ENST00000334661.5
ENSG00000187097	ENSG00000187097.13	ENST00000334696	9818	MANE	ENST00000334696.11
ENSG00000187098	ENSG00000187098.18	ENST00000352241	11406	MANE	ENST00000352241.9
ENSG00000187109	ENSG00000187109.15	ENST00000618691	30868	MANE	ENST00000618691.5
ENSG00000187118	ENSG00000187118.14	ENST00000466830	23159	MANE	ENST00000466830.6
ENSG00000187134	ENSG00000187134.14	ENST00000380872	16551	MANE	ENST00000380872.9
ENSG00000187147	ENSG00000187147.19	BambuTx64	1309	longest_CDS	BambuTx64
ENSG00000187151	ENSG00000187151.7	ENST00000334289	9768	MANE	ENST00000334289.7
ENSG00000187164	ENSG00000187164.20	ENST00000355371	11698	MANE	ENST00000355371.9
ENSG00000187189	ENSG00000187189.11	ENST00000420283	20118	MANE	ENST00000420283.3
ENSG00000187193	ENSG00000187193.9	ENST00000394485	17703	MANE	ENST00000394485.5
ENSG00000187210	ENSG00000187210.14	ENST00000376730	15718	MANE	ENST00000376730.5
ENSG00000187231	ENSG00000187231.14	ENST00000428443	20734	MANE	ENST00000428443.8
ENSG00000187239	ENSG00000187239.19	ENST00000446176	21883	MANE	ENST00000446176.7
ENSG00000187240	ENSG00000187240.17	ENST00000375735	15543	MANE	ENST00000375735.7
ENSG00000187244	ENSG00000187244.12	ENST00000270233	5106	MANE	ENST00000270233.12
ENSG00000187257	ENSG00000187257.16	ENST00000334955	9843	MANE	ENST00000334955.13
ENSG00000187266	ENSG00000187266.14	ENST00000222139	2212	MANE	ENST00000222139.11
ENSG00000187288	ENSG00000187288.12	ENST00000336832	10043	MANE	ENST00000336832.7
ENSG00000187325	ENSG00000187325.5	ENST00000341864	10649	MANE	ENST00000341864.6
ENSG00000187391	ENSG00000187391.23	ENST00000354212	11504	MANE	ENST00000354212.9
ENSG00000187446	ENSG00000187446.12	ENST00000334660	9811	MANE	ENST00000334660.10
ENSG00000187474	ENSG00000187474.5	ENST00000339223	10335	MANE	ENST00000339223.5
ENSG00000187479	ENSG00000187479.9	ENST00000617612	30797	MANE	ENST00000617612.3
ENSG00000187486	ENSG00000187486.7	ENST00000339994	10412	MANE	ENST00000339994.5
ENSG00000187498	ENSG00000187498.17	ENST00000375820	15561	MANE	ENST00000375820.10
ENSG00000187513	ENSG00000187513.9	ENST00000342280	10690	MANE	ENST00000342280.5
ENSG00000187514	ENSG00000187514.17	ENST00000409115	19368	MANE	ENST00000409115.8
ENSG00000187522	ENSG00000187522.16	ENST00000378372	16047	MANE	ENST00000378372.8
ENSG00000187531	ENSG00000187531.14	ENST00000328666	9323	MANE	ENST00000328666.11
ENSG00000187535	ENSG00000187535.14	ENST00000426508	20587	MANE	ENST00000426508.7
ENSG00000187546	ENSG00000187546.14	ENST00000342526	10719	MANE	ENST00000342526.8
ENSG00000187554	ENSG00000187554.15	ENST00000642603	31799	MANE	ENST00000642603.2
ENSG00000187555	ENSG00000187555.17	ENST00000344836	10984	MANE	ENST00000344836.9
ENSG00000187566	ENSG00000187566.6	ENST00000340650	10504	MANE	ENST00000340650.6
ENSG00000187595	ENSG00000187595.18	BambuTx1719	560	longest_CDS	BambuTx1719
ENSG00000187601	ENSG00000187601.5	ENST00000342972	10768	MANE	ENST00000342972.3
ENSG00000187605	ENSG00000187605.17	ENST00000409262	19408	MANE	ENST00000409262.8
ENSG00000187607	ENSG00000187607.16	ENST00000583566	29182	MANE	ENST00000583566.6
ENSG00000187608	ENSG00000187608.10	ENST00000649529	32360	MANE	ENST00000649529.1
ENSG00000187609	ENSG00000187609.16	ENST00000340951	10531	MANE	ENST00000340951.9
ENSG00000187626	ENSG00000187626.9	ENST00000377294	15828	MANE	ENST00000377294.3
ENSG00000187642	ENSG00000187642.10	ENST00000433179	21064	MANE	ENST00000433179.4
ENSG00000187676	ENSG00000187676.8	ENST00000343307	10815	MANE	ENST00000343307.5
ENSG00000187678	ENSG00000187678.10	ENST00000434127	21123	MANE	ENST00000434127.3
ENSG00000187688	ENSG00000187688.15	ENST00000338560	10263	MANE	ENST00000338560.12
ENSG00000187699	ENSG00000187699.10	ENST00000340623	10494	MANE	ENST00000340623.4
ENSG00000187713	ENSG00000187713.7	ENST00000343666	10848	MANE	ENST00000343666.6
ENSG00000187715	ENSG00000187715.13	ENST00000405109	19092	MANE	ENST00000405109.5
ENSG00000187720	ENSG00000187720.15	ENST00000261862	3993	MANE	ENST00000261862.8
ENSG00000187735	ENSG00000187735.16	ENST00000521604	25881	MANE	ENST00000521604.7
ENSG00000187736	ENSG00000187736.14	ENST00000356853	11988	MANE	ENST00000356853.10
ENSG00000187742	ENSG00000187742.15	ENST00000375807	15559	MANE	ENST00000375807.8
ENSG00000187764	ENSG00000187764.12	ENST00000450295	22213	APPRIS	ENST00000450295.5
ENSG00000187778	ENSG00000187778.14	ENST00000343810	10860	MANE	ENST00000343810.9
ENSG00000187790	ENSG00000187790.12	ENST00000267430	4913	MANE	ENST00000267430.10
ENSG00000187792	ENSG00000187792.5	ENST00000341976	10659	MANE	ENST00000341976.5
ENSG00000187800	ENSG00000187800.14	ENST00000292357	6144	MANE	ENST00000292357.8
ENSG00000187815	ENSG00000187815.10	ENST00000372706	14751	MANE	ENST00000372706.6
ENSG00000187824	ENSG00000187824.9	ENST00000341871	10650	MANE	ENST00000341871.8
ENSG00000187837	ENSG00000187837.5	ENST00000718281	36446	longest_CDS	ENST00000718281.1
ENSG00000187840	ENSG00000187840.5	ENST00000338825	10305	MANE	ENST00000338825.5
ENSG00000187866	ENSG00000187866.10	ENST00000394264	17649	MANE	ENST00000394264.7
ENSG00000187889	ENSG00000187889.13	ENST00000343433	10827	MANE	ENST00000343433.7
ENSG00000187954	ENSG00000187954.14	ENST00000530374	26423	MANE	ENST00000530374.6
ENSG00000187955	ENSG00000187955.13	ENST00000297848	6623	MANE	ENST00000297848.8
ENSG00000187957	ENSG00000187957.8	ENST00000341772	10640	MANE	ENST00000341772.5
ENSG00000187961	ENSG00000187961.15	ENST00000338591	10265	MANE	ENST00000338591.8
ENSG00000188001	ENSG00000188001.10	ENST00000345063	11008	MANE	ENST00000345063.8
ENSG00000188010	ENSG00000188010.16	ENST00000644631	31951	MANE	ENST00000644631.4
ENSG00000188021	ENSG00000188021.9	ENST00000338222	10227	MANE	ENST00000338222.7
ENSG00000188026	ENSG00000188026.13	ENST00000376874	15746	MANE	ENST00000376874.9
ENSG00000188033	ENSG00000188033.10	ENST00000311437	7858	MANE	ENST00000311437.11
ENSG00000188037	ENSG00000188037.14	ENST00000343257	10809	MANE	ENST00000343257.7
ENSG00000188042	ENSG00000188042.8	ENST00000339728	10387	MANE	ENST00000339728.6
ENSG00000188060	ENSG00000188060.8	ENST00000465518	23088	MANE	ENST00000465518.3
ENSG00000188070	ENSG00000188070.9	ENST00000433688	21097	MANE	ENST00000433688.2
ENSG00000188089	ENSG00000188089.14	ENST00000547930	27575	longest_CDS	ENST00000547930.5
ENSG00000188092	ENSG00000188092.15	ENST00000314163	8090	MANE	ENST00000314163.12
ENSG00000188130	ENSG00000188130.14	ENST00000215659	1898	MANE	ENST00000215659.13
ENSG00000188133	ENSG00000188133.6	ENST00000342743	10748	MANE	ENST00000342743.6
ENSG00000188153	ENSG00000188153.14	ENST00000361603	12952	APPRIS	ENST00000361603.7
ENSG00000188157	ENSG00000188157.16	ENST00000379370	16237	MANE	ENST00000379370.7
ENSG00000188158	ENSG00000188158.17	ENST00000676302	33480	MANE	ENST00000676302.1
ENSG00000188171	ENSG00000188171.17	ENST00000601440	29977	MANE	ENST00000601440.6
ENSG00000188176	ENSG00000188176.12	ENST00000389313	16990	MANE	ENST00000389313.9
ENSG00000188177	ENSG00000188177.15	ENST00000409871	19562	MANE	ENST00000409871.6
ENSG00000188186	ENSG00000188186.11	ENST00000341942	10657	MANE	ENST00000341942.10
ENSG00000188191	ENSG00000188191.16	ENST00000537384	26863	MANE	ENST00000537384.6
ENSG00000188215	ENSG00000188215.10	ENST00000324344	8984	MANE	ENST00000324344.9
ENSG00000188227	ENSG00000188227.14	ENST00000445217	21828	longest_CDS	ENST00000445217.5
ENSG00000188229	ENSG00000188229.6	ENST00000340384	10465	MANE	ENST00000340384.5
ENSG00000188234	ENSG00000188234.15	ENST00000616763	30741	MANE	ENST00000616763.6
ENSG00000188242	ENSG00000188242.4	ENST00000342584	10727	longest_CDS	ENST00000342584.3
ENSG00000188257	ENSG00000188257.12	ENST00000482011	23959	MANE	ENST00000482011.3
ENSG00000188266	ENSG00000188266.14	ENST00000569878	28761	longest_CDS	ENST00000569878.5
ENSG00000188283	ENSG00000188283.12	ENST00000684119	34632	MANE	ENST00000684119.1
ENSG00000188290	ENSG00000188290.11	ENST00000304952	7234	MANE	ENST00000304952.11
ENSG00000188295	ENSG00000188295.15	ENST00000448299	22059	MANE	ENST00000448299.7
ENSG00000188313	ENSG00000188313.13	ENST00000342435	10706	MANE	ENST00000342435.9
ENSG00000188315	ENSG00000188315.8	ENST00000343010	10777	MANE	ENST00000343010.8
ENSG00000188321	ENSG00000188321.14	ENST00000393883	17541	longest_CDS	ENST00000393883.6
ENSG00000188322	ENSG00000188322.8	ENST00000341901	10652	MANE	ENST00000341901.5
ENSG00000188338	ENSG00000188338.15	ENST00000614032	30554	MANE	ENST00000614032.5
ENSG00000188342	ENSG00000188342.13	ENST00000340473	10475	MANE	ENST00000340473.8
ENSG00000188343	ENSG00000188343.14	ENST00000518322	25661	MANE	ENST00000518322.6
ENSG00000188352	ENSG00000188352.13	ENST00000338382	10246	MANE	ENST00000338382.11
